Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,non_active,cycle_added_unweighted,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups
E02005946,E02005954,108,0,0,0,12,0,0,60,8,26,2,0,4649.4946529398685,0.014614606806220771,0.24074074074074073,0.23682375596579966,1.0165396615680173,80,18.637640215670316,18.887734528293365,45,0.4166666666666667,4.649494652939868,"(4,5]"
E02005946,E02005955,83,0,0,0,3,0,1,54,6,17,2,0,5802.713360325362,0.019479361425862065,0.20481927710843373,0.1750060081271266,1.1703556883581412,64,9.570068853041425,9.698487459896185,27,0.3253012048192771,5.802713360325362,"(5,6]"
E02005946,E02005956,44,0,0,1,7,0,1,24,2,6,3,0,5143.046144619121,0.01842354925457486,0.13636363636363635,0.20256502028267298,0.6731845220529452,35,7.089775709893554,7.184911819524354,13,0.29545454545454547,5.143046144619121,"(5,6]"
E02005946,E02005979,37,0,0,0,5,0,1,29,0,2,0,0,8990.455003326339,0.010961790001062796,0.05405405405405406,0.09089297266918703,0.5947000352908309,35,3.181254043421546,3.2239425777028257,5,0.13513513513513514,8.990455003326339,"(8,9]"
E02005947,E02005941,38,0,0,0,5,0,0,5,0,16,12,0,3625.4738618564493,0.020184283475962343,0.42105263157894735,0.23584068916907103,1.7853264975709953,10,1.3209947283588817,1.3387208602481435,17,0.4473684210526316,3.6254738618564493,"(3,4]"
E02005947,E02005942,57,0,0,0,12,0,0,0,0,25,20,0,2046.7052910346285,0.02497622224412879,0.43859649122807015,0.21234056265057163,2.0655332441113763,12,1.2336217579993902,1.2501754516018824,26,0.45614035087719296,2.0467052910346286,"(2,3]"
E02005947,E02005945,131,0,0,1,49,0,3,31,3,35,9,0,3269.9816024538445,0.01794906610014051,0.26717557251908397,0.25218601259228846,1.0594385064132374,87,20.709255858377546,20.987148716534616,56,0.42748091603053434,3.2699816024538446,"(3,4]"
E02005947,E02005946,17,0,0,0,5,0,0,9,0,3,0,0,5506.371688608885,0.025722896368299584,0.17647058823529413,0.16131147413565938,1.0939741836770165,14,2.064363740567014,2.09206497445321,5,0.29411764705882354,5.506371688608885,"(5,6]"
E02005947,E02005947,1225,0,1,8,44,1,1,32,7,347,781,3,0,0.010667669783302698,0.283265306122449,0.041207363471159726,6.874142926438406,97,0.5814709265542515,0.5892735544622955,348,0.28408163265306124,0,NA
E02005947,E02005948,142,0,0,1,4,0,0,5,0,28,104,0,948.1657344901281,0.022044989587272638,0.19718309859154928,0.17061622547169392,1.155711293263037,10,1.4762876028491148,1.4960975749805678,29,0.20422535211267606,0.9481657344901281,"(0,1]"
E02005947,E02005949,83,0,1,1,22,0,0,12,0,30,17,0,4433.230929884926,0.011886933827250831,0.3614457831325301,0.2575250964695126,1.4035361527388857,36,6.605389861038525,6.694026105637491,37,0.4457831325301205,4.4332309298849255,"(4,5]"
E02005947,E02005950,56,0,0,0,8,0,0,4,0,22,22,0,2137.6097015758005,0.013590173237284741,0.39285714285714285,0.2706747834400551,1.4513991213523842,12,2.2379077908316147,2.2679377733929917,24,0.42857142857142855,2.1376097015758004,"(2,3]"
E02005947,E02005952,61,0,0,0,21,0,1,30,1,6,2,0,4536.8207135739785,0.013437540535673316,0.09836065573770492,0.24631218204879254,0.39933329695492054,53,13.054545648586005,13.229721667803517,19,0.3114754098360656,4.536820713573978,"(4,5]"
E02005947,E02005953,18,0,0,0,6,0,0,5,3,3,1,0,2742.155138309264,0.014688252637309673,0.16666666666666666,0.27198342764331407,0.6127824335136975,14,3.8077679870063967,3.8588635713356685,7,0.3888888888888889,2.7421551383092644,"(2,3]"
E02005947,E02005954,56,0,0,0,23,0,0,18,2,13,0,0,4477.111172542205,0.010733483860770013,0.23214285714285715,0.2621143779317687,0.8856548006812756,43,11.270918251066055,11.42216017440037,24,0.42857142857142855,4.477111172542205,"(4,5]"
E02005947,E02005955,41,0,0,0,12,0,0,20,0,8,1,0,5079.405858282252,0.014413331336622707,0.1951219512195122,0.2229635226294099,0.8751294782143647,32,7.134832724141117,7.230573443737379,15,0.36585365853658536,5.079405858282252,"(5,6]"
E02005947,E02005979,32,0,0,0,9,1,0,12,0,9,1,0,3920.348863127204,0.017798508198648706,0.28125,0.24159512192360205,1.1641377431823219,22,4.5656905408716915,4.626956517908248,14,0.4375,3.920348863127204,"(3,4]"
E02005948,E02005940,13,0,0,0,1,0,0,4,1,6,1,0,4393.121536086058,0.017981358737871878,0.46153846153846156,0.22843532708245884,2.020433824457716,6,0.6783750825705093,0.6874780456072905,7,0.5384615384615384,4.393121536086058,"(4,5]"
E02005948,E02005941,48,0,0,0,10,0,0,11,2,21,4,0,3965.744814153785,0.009924183942249837,0.4375,0.2815727309266855,1.5537726205238038,23,4.168031232993754,4.223961108994393,25,0.5208333333333334,3.9657448141537848,"(3,4]"
E02005948,E02005942,49,0,0,0,8,0,0,5,0,23,13,0,2511.158945823522,0.017572177820169677,0.46938775510204084,0.2556153604089726,1.836304963641631,13,1.809612102080639,1.8338948808845612,25,0.5102040816326531,2.511158945823522,"(2,3]"
E02005948,E02005945,128,0,0,0,46,0,1,24,4,40,12,1,4154.9949184340985,0.014477411612377887,0.3125,0.252420341426866,1.2380143305152012,76,15.495738195904721,15.70367203022314,56,0.4375,4.154994918434099,"(4,5]"
E02005948,E02005946,19,0,0,0,6,0,0,9,1,2,1,0,5997.725127674404,0.014443364836072153,0.10526315789473684,0.18795432426789846,0.5600464809987625,16,3.0072691882863753,3.0476230588308124,5,0.2631578947368421,5.9977251276744035,"(5,6]"
E02005948,E02005947,945,0,0,7,37,0,1,54,6,288,552,0,965.2940389824485,0.01587658757747877,0.3047619047619048,0.19710292396781798,1.5462069188362972,105,13.384888377162946,13.564497191341484,302,0.31957671957671957,0.9652940389824485,"(0,1]"
E02005948,E02005948,297,0,0,7,7,0,3,26,2,35,215,2,0,0.01423531355304016,0.11784511784511785,0.0375582498343487,3.1376626537412085,47,0.5625964091804447,0.570145764174425,36,0.12121212121212122,0,NA
E02005948,E02005949,100,0,0,2,22,0,0,23,1,44,8,0,5052.947139530228,0.018960546225923403,0.44,0.20326390238405048,2.164673583648198,48,4.507223346806487,4.567704765683238,49,0.49,5.052947139530228,"(5,6]"
E02005948,E02005950,53,0,0,0,10,0,0,14,0,21,8,0,2757.325911221104,0.0227686056408883,0.39622641509433965,0.23092865300801127,1.7157958093688528,24,3.230155734108579,3.2735004692058935,24,0.4528301886792453,2.757325911221104,"(2,3]"
E02005948,E02005952,90,0,0,0,26,0,2,38,3,17,4,0,5156.536923219281,0.016634574629935565,0.18888888888888888,0.21002047890548575,0.8993831928832684,69,14.491413044478517,14.685870064914415,32,0.35555555555555557,5.156536923219281,"(5,6]"
E02005948,E02005954,89,0,0,0,26,0,0,36,2,22,3,0,4959.955143591376,0.02568166493033912,0.24719101123595505,0.1781529188288978,1.3875215340892788,64,8.217376469427697,8.327643600668829,30,0.33707865168539325,4.959955143591376,"(4,5]"
E02005948,E02005955,27,0,0,0,8,0,0,12,0,6,1,0,5697.058568602439,0.017058835510575448,0.2222222222222222,0.18858078797571395,1.178392691045711,20,3.2006442234187062,3.2435929501751017,9,0.3333333333333333,5.697058568602439,"(5,6]"
E02005948,E02005978,13,0,0,0,7,0,0,3,0,3,0,0,3484.875019266675,0.016396333654071633,0.23076923076923078,0.25723174408169336,0.8971257866833946,10,2.5723174408169336,2.6068347914452867,6,0.46153846153846156,3.4848750192666746,"(3,4]"
E02005948,E02005979,59,0,0,0,4,1,0,13,2,16,23,0,2985.8873262606376,0.014706282426938675,0.2711864406779661,0.2714875273868759,0.9988909740649677,20,5.429750547737519,5.502611152150801,22,0.3728813559322034,2.9858873262606376,"(2,3]"
E02005949,E02005941,21,0,0,0,8,0,1,7,0,1,4,0,6411.942623207033,0.008177172688310233,0.047619047619047616,0.19722356399349356,0.24144704950478726,16,3.155577023895897,3.197921004012907,4,0.19047619047619047,6.4119426232070325,"(6,7]"
E02005949,E02005942,36,0,0,0,16,0,1,5,2,11,1,0,6128.342986810723,0.009427296299601966,0.3055555555555556,0.20399837141245064,1.4978333083736892,24,3.268695445967035,3.3125573368112353,14,0.3888888888888889,6.128342986810723,"(6,7]"
E02005949,E02005945,504,0,0,1,78,0,1,62,23,87,250,2,1837.4173434676259,0.006615745863460528,0.17261904761904762,0.29976928616691634,0.5758396726572267,167,50.06147078987503,50.73323443490805,138,0.27380952380952384,1.837417343467626,"(1,2]"
E02005949,E02005946,48,0,0,0,7,0,1,16,0,11,13,0,2028.9673391929925,0.017265237795617117,0.22916666666666666,0.24885264176472846,0.9208930435358873,24,5.972463402353483,6.052606548803002,17,0.3541666666666667,2.0289673391929925,"(2,3]"
E02005949,E02005947,510,0,0,0,271,4,8,49,7,97,72,2,4477.698978385102,0.017798538844418794,0.19019607843137254,0.2268380370496762,0.8384664269939909,341,77.35177063393958,78.38973668988939,175,0.3431372549019608,4.477698978385102,"(4,5]"
E02005949,E02005948,74,0,0,0,22,0,0,27,4,14,7,0,5091.069256895332,0.014413331336622707,0.1891891891891892,0.22254257051203982,0.8501258377392286,53,11.794756237138111,11.953027424882325,26,0.35135135135135137,5.091069256895332,"(5,6]"
E02005949,E02005949,402,0,0,1,22,0,1,36,7,54,279,2,0,0.01540515418063031,0.13432835820895522,0.0364307719210917,3.6872223981393444,69,0.6817389870011119,0.6908870895167417,55,0.13681592039800994,0,NA
E02005949,E02005950,100,0,0,0,26,1,0,28,0,13,32,0,2556.197662134311,0.017452960908353035,0.13,0.2565919187413636,0.5066410533803125,55,14.112555530775,14.301928747232747,27,0.27,2.556197662134311,"(2,3]"
E02005949,E02005952,205,0,0,0,27,0,2,93,5,55,23,0,1511.0942402065618,0.011831381275406259,0.2682926829268293,0.2558435301603904,1.0486592440255746,127,30.98444849028305,31.400221853086045,86,0.4195121951219512,1.511094240206562,"(1,2]"
E02005949,E02005954,69,0,0,0,13,1,0,27,5,14,9,0,3024.1383521538955,0.015750045885385488,0.2028985507246377,0.26573333750190054,0.763541950106981,46,12.223733525087425,12.387761062815816,26,0.37681159420289856,3.0241383521538956,"(3,4]"
E02005949,E02005955,65,0,0,0,10,1,1,43,2,6,2,0,4081.8335220166405,0.014000598283324589,0.09230769230769231,0.2568343792442899,0.3594055148664236,57,14.639559616924526,14.836004582978786,21,0.3230769230769231,4.08183352201664,"(4,5]"
E02005949,E02005956,34,0,0,1,4,0,0,15,3,8,3,0,3970.8514722475365,0.015404882021129569,0.23529411764705882,0.25244527026849206,0.9320599169745115,23,5.806241216175318,5.88415386440114,14,0.4117647058823529,3.9708514722475368,"(3,4]"
E02005949,E02005957,16,0,0,0,2,0,0,8,0,4,2,0,5126.906929387239,0.011641543112028292,0.25,0.23443412768813066,1.0663976378583273,10,2.19837440899579,2.2278739019757885,6,0.375,5.126906929387239,"(5,6]"
E02005949,E02005979,12,0,0,0,3,0,1,7,0,0,1,0,8034.641651388917,0.019441480161428853,0,0.09952073754468682,0,11,1.0947281129915551,1.1094180239330462,1,0.08333333333333333,8.034641651388917,"(8,9]"
E02005950,E02005940,31,0,0,0,12,0,0,9,0,8,2,0,5802.955060236189,0.027752054733787654,0.25806451612903225,0.14499187648306183,1.7798549986983563,21,1.710717675524716,1.7336734122060544,10,0.3225806451612903,5.802955060236188,"(5,6]"
E02005950,E02005941,49,0,0,0,11,0,0,16,2,14,6,0,5046.818915028514,0.014211744590243783,0.2857142857142857,0.22508506314957663,1.2693613770560106,29,5.142323493784463,5.2113271790461875,19,0.3877551020408163,5.046818915028514,"(5,6]"
E02005950,E02005942,61,0,0,0,13,0,0,17,0,24,7,0,3796.8097674820933,0.010364802285120631,0.39344262295081966,0.2833138980597183,1.3887162812884242,30,6.120340818576675,6.202468298897587,30,0.4918032786885246,3.7968097674820935,"(3,4]"
E02005950,E02005943,16,0,0,0,2,0,0,4,0,5,5,0,2332.3414521843774,0.018007679302461554,0.3125,0.25129477178438814,1.2435594970042838,6,1.2124619966624202,1.228731752174811,6,0.375,2.3323414521843775,"(2,3]"
E02005950,E02005945,285,0,0,0,59,0,0,42,10,98,76,0,1988.6555652358231,0.011579009601194365,0.34385964912280703,0.27751357967918355,1.2390732356965093,111,24.860521926352313,25.194119692521966,123,0.43157894736842106,1.988655565235823,"(1,2]"
E02005950,E02005946,34,0,0,0,12,0,1,13,1,3,4,0,3935.1583844037864,0.012655548883321316,0.08823529411764706,0.26763192843528527,0.32968896735720676,27,7.226062067752702,7.32302697344321,10,0.29411764705882354,3.9351583844037865,"(3,4]"
E02005950,E02005947,1328,0,3,4,251,3,5,70,5,444,537,6,2130.335674222998,0.010066664202343414,0.33433734939759036,0.28972178687509254,1.153994502808078,347,87.11779804931786,88.28681223610631,532,0.4006024096385542,2.130335674222998,"(2,3]"
E02005950,E02005948,237,0,0,1,34,2,0,36,3,69,91,1,2743.7059527332276,0.008797035333938373,0.2911392405063291,0.3046648317962013,0.9556050128591153,77,23.4591920483075,23.773985683237775,93,0.3924050632911392,2.7437059527332277,"(2,3]"
E02005950,E02005949,258,0,0,1,25,0,2,27,3,80,119,1,2547.116830794468,0.009701221068205843,0.31007751937984496,0.2985126439867705,1.0387416601140251,59,16.955366932415245,17.182887197275203,97,0.375968992248062,2.5471168307944683,"(2,3]"
E02005950,E02005950,373,0,0,2,17,0,0,24,4,54,269,3,0,0.019864460093269115,0.1447721179624665,0.0324245644609718,4.464890134043994,50,0.3631059610374313,0.3679783984642808,54,0.1447721179624665,0,NA
E02005950,E02005951,13,0,0,0,3,0,0,2,0,3,5,0,3001.8517280277592,0.017981392170679567,0.23076923076923078,0.25424243375682204,0.9076739368769459,5,1.2712121687841103,1.2882702796753598,4,0.3076923076923077,3.0018517280277592,"(3,4]"
E02005950,E02005952,155,0,0,1,29,0,6,50,4,39,25,1,2399.2110119981753,0.015405227694730524,0.25161290322580643,0.26570984424894534,0.9469461093435011,91,24.179595826654026,24.504056398260392,64,0.4129032258064516,2.399211011998175,"(2,3]"
E02005950,E02005953,28,0,0,0,0,0,0,3,0,8,17,0,1095.8319493228094,0.014413331336622707,0.2857142857142857,0.214815846389031,1.330042874010597,3,0.48453140252827553,0.4910332207121948,8,0.2857142857142857,1.0958319493228093,"(1,2]"
E02005950,E02005954,141,0,0,0,28,2,2,40,4,42,23,0,2307.958963766052,0.017697389029278754,0.2978723404255319,0.25250669244470286,1.1796611707262523,76,16.26781409952053,16.48610824717117,58,0.41134751773049644,2.307958963766052,"(2,3]"
E02005950,E02005955,81,0,0,1,25,0,0,28,3,13,10,1,3500.394768689139,0.013541932051705275,0.16049382716049382,0.27200236535641287,0.590045704015088,58,15.776137190671946,15.987833636192482,29,0.35802469135802467,3.500394768689139,"(3,4]"
E02005950,E02005956,38,0,0,0,12,0,1,8,2,9,6,0,4355.921353934752,0.016190929728490934,0.23684210526315788,0.23817306295480836,0.9944118042773669,23,5.477980447960593,5.551488238584392,15,0.39473684210526316,4.355921353934752,"(4,5]"
E02005950,E02005957,14,0,0,0,5,0,0,5,0,2,2,0,5303.174704892677,0.012140772917194016,0.14285714285714285,0.2253046539573089,0.6340621036803423,10,2.2530465395730888,2.2832796656073873,4,0.2857142857142857,5.303174704892677,"(5,6]"
E02005950,E02005978,11,0,0,0,4,0,0,6,0,1,0,0,6206.786090499702,0.013672579796730675,0.09090909090909091,0.18286783875736812,0.49713001218169645,10,1.8286783875736812,1.8532170125850351,3,0.2727272727272727,6.206786090499702,"(6,7]"
E02005950,E02005979,47,0,0,0,10,0,1,10,3,19,4,0,5687.278347226813,0.012295029298925128,0.40425531914893614,0.20948835238171046,1.9297269492689464,24,2.605405111363419,2.6403664580194812,22,0.46808510638297873,5.687278347226813,"(5,6]"
E02005951,E02005941,35,0,0,0,9,0,0,7,2,16,1,0,5243.882534033855,0.02053181923799185,0.45714285714285713,0.19015032340175606,2.404112961601386,18,1.4236876036605763,1.4427917482039438,17,0.4857142857142857,5.2438825340338555,"(5,6]"
E02005951,E02005942,36,0,0,0,8,0,0,11,1,12,4,0,3665.113963212035,0.031701349682289014,0.3333333333333333,0.18374780898650522,1.8140805878007173,20,2.0257954384404724,2.052979132933389,14,0.3888888888888889,3.665113963212035,"(3,4]"
E02005951,E02005945,112,0,0,0,37,0,0,21,7,37,9,1,4096.504038991461,0.009607247027062884,0.33035714285714285,0.27975699035058377,1.1808718075038924,66,15.635872789754671,15.845687058748192,53,0.4732142857142857,4.096504038991461,"(4,5]"
E02005951,E02005946,14,0,0,0,6,0,0,6,0,1,1,0,6024.351614362985,0.011718893046410127,0.07142857142857142,0.19837488151239335,0.36006862806422885,12,2.3804985781487202,2.4124419544942772,3,0.21428571428571427,6.024351614362985,"(6,7]"
E02005951,E02005947,902,0,0,5,134,0,6,64,10,316,364,3,1627.3885232304542,0.018172890636934367,0.35033259423503327,0.2301429781512944,1.5222389014394655,222,33.56354978267458,34.01393152708822,350,0.38802660753880264,1.6273885232304541,"(1,2]"
E02005951,E02005948,179,0,0,0,13,1,0,27,3,74,61,0,2286.882291927259,0.013012829473384585,0.4134078212290503,0.27681073863721795,1.4934674256653513,44,8.155298395350973,8.26473251484354,82,0.4581005586592179,2.2868822919272587,"(2,3]"
E02005951,E02005949,112,0,1,1,21,0,2,32,0,49,6,0,5192.0936986440975,0.013165490321439575,0.4375,0.22468970892083828,1.947129675414454,57,6.577534906996729,6.665797372216781,56,0.5,5.192093698644097,"(5,6]"
E02005951,E02005950,88,0,0,0,10,1,0,20,2,35,20,0,2998.966780016304,0.014158384711637518,0.3977272727272727,0.2743619294776304,1.4496445388196642,33,6.245630173679503,6.32943888374736,41,0.4659090909090909,2.998966780016304,"(2,3]"
E02005951,E02005951,81,0,0,0,1,0,0,19,0,11,50,0,0,0.014554021338824661,0.13580246913580246,0.03724780161778377,3.6459190405203477,20,0.20432599409814511,0.20706779877157322,11,0.13580246913580246,0,NA
E02005951,E02005952,87,0,0,0,14,0,1,44,4,20,4,0,4199.281263563823,0.017153235139238478,0.22988505747126436,0.23782914902045765,0.9665974857080704,63,14.983236388288832,15.184293075832736,35,0.40229885057471265,4.199281263563823,"(4,5]"
E02005951,E02005953,13,0,0,0,0,0,0,5,1,6,1,0,2163.4083462096387,0.01320446384799325,0.46153846153846156,0.2733286244125721,1.6885844376174766,6,0.9712109800024958,0.9842434422479822,7,0.5384615384615384,2.1634083462096387,"(2,3]"
E02005951,E02005954,99,0,0,1,18,0,0,35,5,29,11,0,3121.453497501994,0.008653930362792916,0.29292929292929293,0.30408698756108604,0.9633075564288929,59,17.941132266104077,18.18188029481631,47,0.47474747474747475,3.121453497501994,"(3,4]"
E02005951,E02005955,47,0,0,0,7,0,0,26,0,12,2,0,3446.968940724876,0.017452980940266618,0.2553191489361702,0.25238926176582266,1.0116086046999337,33,8.233268874519581,8.343749262379115,20,0.425531914893617,3.4469689407248763,"(3,4]"
E02005951,E02005956,18,0,0,0,6,0,1,6,0,2,2,1,5551.540728279381,0.017697389029278754,0.1111111111111111,0.1912511313159812,0.5809696933375814,14,2.6775158384237367,2.7134448227478836,5,0.2777777777777778,5.551540728279381,"(5,6]"
E02005951,E02005978,15,0,0,0,1,0,0,10,1,3,0,0,5064.8915307312345,0.014413331336622707,0.2,0.22348620841337516,0.8949098086181073,12,2.681834500960502,2.71782143644832,6,0.4,5.064891530731234,"(5,6]"
E02005951,E02005979,38,0,0,0,7,0,0,14,0,13,4,0,3513.796346389705,0.02096059570637388,0.34210526315789475,0.23391289917059338,1.462532696447819,21,3.358674233070536,3.403743529071768,16,0.42105263157894735,3.513796346389705,"(3,4]"
E02005952,E02005940,35,0,0,0,8,0,0,17,1,8,1,0,8202.16607223436,0.008332545761000131,0.22857142857142856,0.12368957065425833,1.8479442313721008,26,1.7402737498322043,1.7636260928436485,10,0.2857142857142857,8.20216607223436,"(8,9]"
E02005952,E02005941,78,0,0,0,27,0,0,30,3,12,6,0,7897.866271164696,0.02076611040718769,0.15384615384615385,0.10034942634081213,1.5331044676195082,60,3.9273028731027315,3.980002469250388,16,0.20512820512820512,7.897866271164696,"(7,8]"
E02005952,E02005942,79,0,0,0,22,0,0,28,2,17,10,0,6196.0207794802645,0.012370385931458361,0.21518987341772153,0.18862789433458377,1.1408168138484478,52,8.597918952745545,8.713292498194052,26,0.3291139240506329,6.196020779480264,"(6,7]"
E02005952,E02005943,26,0,0,0,9,1,0,7,1,4,4,0,4657.980548628753,0.009982266361669354,0.15384615384615385,0.25992039325399935,0.5918972032941345,18,4.678567078571988,4.74134772054363,9,0.34615384615384615,4.657980548628753,"(4,5]"
E02005952,E02005944,25,0,0,0,7,0,0,12,3,3,0,0,3223.190676052114,0.018858023044203948,0.12,0.24807515821248502,0.48372437153588677,22,5.45765348067467,5.530888508284899,9,0.36,3.223190676052114,"(3,4]"
E02005952,E02005945,641,0,0,0,192,0,6,164,30,138,109,2,3229.679410040166,0.022933959650783604,0.21528861154446177,0.2280183264664033,0.9441724043886571,394,89.8392206277629,91.04475297356919,229,0.35725429017160687,3.2296794100401662,"(3,4]"
E02005952,E02005946,91,0,0,0,15,0,0,54,8,7,7,0,3344.743824578231,0.016200488598670074,0.07692307692307693,0.26028806852657277,0.295530553353904,77,20.042181276546103,20.311122810550494,27,0.2967032967032967,3.344743824578231,"(3,4]"
E02005952,E02005947,1306,0,1,3,607,5,18,158,30,336,144,4,4529.546686221172,0.018801404630326164,0.2572741194486983,0.22058848124578628,1.166308041089579,826,156.2246671460829,158.32101090487132,494,0.3782542113323124,4.529546686221172,"(4,5]"
E02005952,E02005948,278,0,0,0,77,6,0,74,1,95,23,2,5142.916964731402,0.009858186243472006,0.34172661870503596,0.24258189651815387,1.4087061879304852,160,27.55230563722058,27.92202384509366,123,0.44244604316546765,5.142916964731402,"(5,6]"
E02005952,E02005949,449,0,0,0,57,1,1,100,15,110,164,1,1511.0942402065623,0.01678245852731706,0.24498886414253898,0.23118418296018375,1.05971291377115,175,38.17753987167989,38.68983571393029,149,0.33184855233853006,1.5110942402065624,"(1,2]"
E02005952,E02005950,291,0,0,0,60,1,0,81,11,66,72,0,2399.211011998175,0.011453822347925696,0.2268041237113402,0.2870829139250588,0.790030032127046,153,43.923685830534,44.513087916234845,111,0.38144329896907214,2.3992110119981747,"(2,3]"
E02005952,E02005951,16,0,0,0,4,0,0,9,0,3,0,0,4202.2832212746425,0.009626312643696627,0.1875,0.2765935738045371,0.677889935839588,13,3.5957164594589823,3.6439665719147256,7,0.4375,4.202283221274643,"(4,5]"
E02005952,E02005952,865,0,0,0,44,4,5,308,42,177,284,1,0,0.009843118261535992,0.2046242774566474,0.04209782391897231,4.86068538484311,404,3.4989964411806445,3.5459486894106433,181,0.2092485549132948,0,NA
E02005952,E02005953,53,0,0,0,7,0,0,20,2,12,12,0,2492.008053397352,0.009706915098684878,0.22641509433962265,0.2979661660491501,0.7598684687652592,29,8.641018815425353,8.75697070826153,21,0.39622641509433965,2.492008053397352,"(2,3]"
E02005952,E02005954,401,0,0,6,35,1,0,133,5,54,166,1,1540.9399274320226,0.02474231176017093,0.13466334164588528,0.1964876833695321,0.685352584633132,181,35.56427068988531,36.04149965928287,90,0.22443890274314215,1.5409399274320226,"(1,2]"
E02005952,E02005955,209,0,0,0,29,1,2,102,10,42,23,0,2569.4984460605906,0.01757220445869476,0.20095693779904306,0.25607157262900787,0.7847686322065356,144,36.87430645857713,37.36911450404287,79,0.37799043062200954,2.5694984460605905,"(2,3]"
E02005952,E02005956,109,0,0,0,7,1,1,50,3,18,29,0,2670.8650931553084,0.01183139345229963,0.1651376146788991,0.2873421963813058,0.5747071497280543,62,17.81521617564096,18.05427456458506,36,0.3302752293577982,2.6708650931553084,"(2,3]"
E02005952,E02005957,23,0,0,0,7,0,0,12,0,2,2,0,3632.717863875197,0.013541932051705275,0.08695652173913043,0.2696064151735367,0.3225313525390685,19,5.122521888297197,5.191259860257459,7,0.30434782608695654,3.632717863875197,"(3,4]"
E02005952,E02005978,30,0,0,0,3,0,0,23,2,2,0,0,8605.997102497879,0.02096059570637388,0.06666666666666667,0.08034107544670059,0.8297955472464926,28,2.2495501125076167,2.279736320771561,4,0.13333333333333333,8.605997102497879,"(8,9]"
E02005952,E02005979,64,0,0,1,13,0,0,33,4,11,0,2,7330.891312351186,0.014413331336622707,0.171875,0.13693370048109252,1.2551694681159375,53,5.782076691517757,5.85966508140861,17,0.265625,7.330891312351186,"(7,8]"
E02005953,E02005940,16,0,0,0,5,0,0,3,0,7,1,0,6397.700686533926,0.01914574423647266,0.4375,0.15491103599073872,2.824201627740426,8,0.4388101315972379,0.4446984263042883,7,0.4375,6.397700686533926,"(6,7]"
E02005953,E02005941,35,0,0,0,7,0,0,8,0,19,1,0,5641.564541326254,0.015347955815206092,0.5428571428571428,0.19787387432593576,2.7434503150373164,15,1.081888780205106,1.0964064030204927,20,0.5714285714285714,5.641564541326254,"(5,6]"
E02005953,E02005942,47,0,0,0,8,0,0,15,0,19,5,0,4391.5553937798295,0.016932742567692404,0.40425531914893614,0.23351977366626178,1.7311395639098366,23,3.102554471225613,3.144186953604167,22,0.46808510638297873,4.3915553937798295,"(4,5]"
E02005953,E02005945,145,0,0,1,22,0,1,37,5,54,24,1,2982.6673649331947,0.012443301246423802,0.3724137931034483,0.28378087345162356,1.3123287294657442,67,14.488228516493118,14.682642804462443,69,0.47586206896551725,2.9826673649331945,"(2,3]"
E02005953,E02005946,11,0,0,0,2,0,0,6,0,2,1,0,4704.134338832659,0.017479786526842584,0.18181818181818182,0.22137433605167262,0.8213155375686471,8,1.770994688413381,1.7947592688072773,4,0.36363636363636365,4.704134338832659,"(4,5]"
E02005953,E02005947,632,0,0,2,144,1,3,52,8,260,160,2,2725.0813005207365,0.023127501372255502,0.41139240506329117,0.2291556920397222,1.7952528318257082,212,27.060816087400877,27.42393910727262,287,0.4541139240506329,2.7250813005207366,"(2,3]"
E02005953,E02005948,108,0,0,0,23,0,1,14,3,51,16,0,3338.451579030966,0.010818872391586624,0.4722222222222222,0.289370223099997,1.6318963892115377,41,7.270179176529791,7.367736079805125,58,0.5370370370370371,3.338451579030966,"(3,4]"
E02005953,E02005949,127,0,0,0,7,0,0,20,1,62,37,0,3214.806146009098,0.011010437026457444,0.4881889763779528,0.28984523615059915,1.6843091260064638,28,4.818394964978436,4.883051925986807,67,0.5275590551181102,3.214806146009098,"(3,4]"
E02005953,E02005950,174,0,0,1,12,0,0,32,4,42,82,1,1133.7494337614999,0.017850945978688148,0.2413793103448276,0.20243573821134805,1.192374985156136,50,8.48876153607164,8.602670322635715,51,0.29310344827586204,1.1337494337615,"(1,2]"
E02005953,E02005951,17,0,0,0,0,0,0,9,1,4,3,0,2163.4083462096387,0.01448336924207928,0.23529411764705882,0.26651036721513877,0.8828704117807138,10,2.6651036721513877,2.700866100401046,7,0.4117647058823529,2.1634083462096387,"(2,3]"
E02005953,E02005952,154,0,0,0,16,0,0,73,8,34,22,1,2464.9787297421963,0.013766803209462919,0.22077922077922077,0.275231968922141,0.8021568920348634,98,26.97273295436982,27.334674006441233,61,0.3961038961038961,2.4649787297421963,"(2,3]"
E02005953,E02005953,54,0,0,1,3,0,0,13,1,12,24,0,0,0.010138632171761267,0.2222222222222222,0.04177659321070634,5.319299759590544,18,0.14136798296371966,0.14326496821062296,12,0.2222222222222222,0,NA
E02005953,E02005954,137,0,0,1,24,0,0,36,2,42,32,0,1686.4994490339727,0.011023327898193729,0.30656934306569344,0.26900837573862013,1.139627501277392,63,14.871111527702544,15.070663636897914,57,0.41605839416058393,1.6864994490339726,"(1,2]"
