Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02005978,E02005954,58,0,0,0,5,0,1,40,1,11,0,0,Oxford,Oxford
E02005978,E02005955,42,0,0,0,6,0,0,29,2,5,0,0,Oxford,Oxford
E02005978,E02005956,11,0,0,0,1,0,1,8,0,0,1,0,Oxford,Oxford
E02005978,E02005978,145,0,0,0,8,0,0,78,9,9,41,0,Oxford,Oxford
E02005978,E02005979,139,0,0,0,5,0,0,89,8,12,25,0,Oxford,Oxford
E02005979,E02005940,24,0,0,0,5,1,1,12,0,2,3,0,Oxford,Oxford
E02005979,E02005941,54,0,0,0,13,0,0,33,0,8,0,0,Oxford,Oxford
E02005979,E02005942,52,0,0,0,13,0,1,26,2,10,0,0,Oxford,Oxford
E02005979,E02005945,155,0,0,0,44,0,1,85,5,19,1,0,Oxford,Oxford
E02005979,E02005946,24,0,0,0,2,0,0,22,0,0,0,0,Oxford,Oxford
E02005979,E02005947,798,0,0,2,332,0,10,123,25,246,60,0,Oxford,Oxford
E02005979,E02005948,217,0,0,0,34,0,1,63,12,80,27,0,Oxford,Oxford
E02005979,E02005949,107,0,0,0,26,0,3,54,5,18,1,0,Oxford,Oxford
E02005979,E02005950,82,0,0,0,8,0,1,45,3,22,3,0,Oxford,Oxford
E02005979,E02005951,24,0,0,0,2,0,1,13,1,5,2,0,Oxford,Oxford
E02005979,E02005952,192,0,0,0,13,1,9,143,7,19,0,0,Oxford,Oxford
E02005979,E02005953,20,0,0,0,1,0,1,13,0,5,0,0,Oxford,Oxford
E02005979,E02005954,119,0,0,0,12,0,0,82,4,20,1,0,Oxford,Oxford
E02005979,E02005955,87,0,0,0,3,0,1,62,3,17,1,0,Oxford,Oxford
E02005979,E02005956,26,0,0,0,0,0,1,22,0,3,0,0,Oxford,Oxford
E02005979,E02005957,14,0,0,0,2,0,0,12,0,0,0,0,Oxford,Oxford
E02005979,E02005978,69,0,0,0,9,0,1,43,6,3,7,0,Oxford,Oxford
E02005979,E02005979,300,0,0,2,15,0,6,107,12,20,138,0,Oxford,Oxford
