Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02002878,E02002890,86,0,4,0,46,0,0,28,2,0,6,0,6125.4073940879725,0.023709984411435465
E02002878,E02002892,67,0,0,0,22,1,1,30,2,6,5,0,3345.5558627094833,0.02604986407321406
E02002878,E02002893,52,0,0,0,22,0,0,22,7,1,0,0,4029.504220488008,0.03215116451189426
E02002878,E02002894,14,0,0,0,5,0,0,7,0,0,2,0,3602.5792086185825,0.03017355801178124
E02002878,E02002895,37,0,2,0,19,0,0,12,0,2,2,0,5056.716449688795,0.01984600181764356
E02002878,E02002896,38,0,0,0,11,0,1,21,3,1,1,0,7509.037598265787,0.03930009042801115
E02002878,E02002898,158,0,0,1,53,0,3,72,11,13,5,0,5432.52110876911,0.03372763566652032
E02002878,E02002899,24,0,0,0,10,0,1,9,1,1,1,1,6037.400077252214,0.027545355053911025
E02002878,E02006904,193,0,24,1,85,2,5,59,4,3,9,1,6946.1230252894,0.01677929014594651
E02002878,E02006905,63,0,1,0,18,0,2,30,10,1,1,0,7312.553496051398,0.024170198504978303
E02002879,E02002868,11,0,0,0,2,0,0,8,1,0,0,0,5070.222447734336,0.019792788721185412
E02002879,E02002869,42,0,1,0,11,0,0,20,6,0,2,2,4681.818487092744,0.029841664415420677
E02002879,E02002871,26,0,0,0,3,0,1,19,1,2,0,0,3323.8119228677056,0.027766815175221032
E02002879,E02002872,55,0,3,0,16,1,0,29,0,2,4,0,4182.860049123011,0.02881244744512129
E02002879,E02002874,175,0,0,0,20,1,0,59,4,9,81,1,2093.3147609652415,0.018895005304770694
E02002879,E02002875,38,0,0,0,3,0,0,16,3,1,14,1,1850.976816136032,0.034815014799477226
E02002879,E02002876,42,0,0,0,8,1,1,16,2,6,8,0,2022.4642918477498,0.03784109152260011
E02002879,E02002877,76,0,0,0,5,0,0,34,6,2,28,1,1286.1833813098776,0.02309861488806791
E02002879,E02002879,174,0,3,1,17,0,0,78,9,3,60,3,0,0.022082545242607353
E02002879,E02002881,42,0,0,0,5,0,0,31,2,2,2,0,4896.957317199738,NaN
E02002879,E02002882,36,0,1,0,6,0,0,14,1,2,12,0,1955.9866763529942,0.014870765927054
E02002879,E02002883,27,0,0,0,4,2,0,17,1,2,1,0,3947.55163837898,0.01917077847318846
E02002879,E02002884,97,0,1,1,17,0,0,35,2,1,40,0,1020.4881469662955,0.03103651498430163
E02002879,E02002885,99,0,0,0,13,0,0,43,4,6,33,0,1557.5772263297613,0.04881458317263434
E02002879,E02002886,44,0,0,0,4,1,3,22,3,7,4,0,2657.712084212151,0.02536965426909869
E02002879,E02002887,25,0,0,0,4,0,0,14,3,2,2,0,4879.985777337495,0.02148036347913127
E02002879,E02002888,25,0,0,0,5,1,0,12,4,1,1,1,3437.217056186429,0.020715145839831493
E02002879,E02002889,179,0,9,0,80,5,2,49,7,4,20,3,2503.569967754951,0.026796266645884918
E02002879,E02002890,190,0,3,0,101,0,1,48,7,9,21,0,3044.78487152209,0.036258913982795786
E02002879,E02002892,23,0,0,0,6,0,0,11,1,4,1,0,6328.4283286407335,0.018547324679290825
E02002879,E02002893,57,0,0,0,8,0,1,32,4,1,11,0,2720.7378557089314,0.026864490629919257
E02002879,E02002894,12,0,0,0,1,0,0,7,2,1,1,0,4836.595462394998,0.03020530797774859
E02002879,E02002895,90,0,4,1,39,0,1,34,2,4,5,0,3214.8506980101965,0.04315214094522813
E02002879,E02002896,89,0,2,0,27,1,0,45,2,6,6,0,4513.1396740443615,0.032641414311723294
E02002879,E02002898,185,0,2,0,48,0,3,96,20,9,7,0,4211.475809075482,0.023490386873883717
E02002879,E02002899,57,0,1,1,8,0,1,35,5,4,2,0,6442.306848287301,0.03149655762520223
E02002879,E02006834,16,0,1,0,7,0,0,5,2,0,1,0,4291.496154953095,0.029814276384437673
E02002879,E02006835,18,0,0,0,5,0,0,9,2,1,1,0,5401.346583549039,0.031241259296676593
E02002879,E02006904,451,0,34,2,207,3,2,119,16,12,54,2,3998.2823476826798,0.03004314737165115
E02002879,E02006905,119,0,1,0,32,1,0,68,7,8,2,0,4796.653142023398,0.018713321945473753
E02002880,E02002868,13,0,0,0,7,0,0,3,1,0,2,0,5923.579298242466,0.0554764652388189
E02002880,E02002869,61,0,0,0,17,2,0,29,6,5,2,0,4735.442873195424,0.05387354896287229
E02002880,E02002871,13,0,0,0,5,0,0,7,0,0,1,0,4177.168773375837,0.023077843302851356
E02002880,E02002872,71,0,0,0,12,0,1,37,4,4,12,1,3978.4074989676446,0.018300068758776367
E02002880,E02002874,59,0,0,0,14,0,1,30,9,2,1,2,4778.962639375893,0.021828207718864727
E02002880,E02002875,27,0,0,0,1,0,0,19,4,1,2,0,2929.5373856760293,0.018049739746446143
E02002880,E02002876,65,0,0,0,7,1,1,26,5,3,21,1,2174.9667223135566,0.019649134336720227
E02002880,E02002877,24,0,0,0,8,0,0,12,3,0,1,0,4717.709303777743,0.017628723235777886
E02002880,E02002878,61,0,1,1,7,0,0,18,4,1,29,0,1248.1513126322438,0.02160162944669954
E02002880,E02002879,36,0,0,0,9,2,0,16,4,0,5,0,3431.525922467864,0.03984645467394404
E02002880,E02002880,70,0,0,0,11,0,0,18,7,5,26,3,0,0.027864060411361285
E02002880,E02002881,40,0,0,1,5,0,2,19,4,1,7,1,1628.0297799279242,0.021741192809321932
E02002880,E02002884,39,0,1,1,10,0,0,18,1,4,4,0,3644.646819316037,0.026354193098391047
E02002880,E02002885,53,0,0,0,15,0,0,22,4,5,7,0,2705.838551153887,0.027545355053911025
E02002880,E02002886,84,0,0,0,16,2,0,29,4,3,30,0,1181.1468240192698,0.023077843302851356
E02002880,E02002887,151,0,1,0,16,1,0,44,8,6,75,0,1695.0130263470548,0.026046293332499703
E02002880,E02002888,12,0,0,0,5,0,0,6,1,0,0,0,5842.99402207087,0.016281176822469316
E02002880,E02002889,74,0,1,0,38,0,2,24,3,2,2,2,3575.07214685224,0.02545478903617144
E02002880,E02002890,117,0,4,0,72,0,1,28,1,3,7,1,5007.271213618168,0.02608217839978089
E02002880,E02002892,49,0,0,0,11,0,0,25,5,4,4,0,3085.727807832072,0.023156266957901454
E02002880,E02002893,48,0,0,0,14,1,0,24,3,0,6,0,2911.368040018202,0.019824417449909374
E02002880,E02002895,49,0,2,1,24,0,1,10,5,2,4,0,3938.5802692189927,0.018814038302353148
E02002880,E02002896,51,0,1,0,18,0,3,25,3,1,0,0,6390.9014177959825,0.023250994652073708
E02002880,E02002898,168,0,0,1,66,0,4,55,26,10,3,3,4314.384928299306,0.023862362919129368
E02002880,E02002899,44,0,0,0,9,0,1,24,4,3,3,0,4990.7888895716815,0.017061349790676705
E02002880,E02006904,215,0,2,1,110,2,2,62,14,10,12,0,5827.9868448195975,0.01815875495284165
E02002880,E02006905,87,0,0,0,24,2,0,52,4,3,2,0,6194.417315581593,0.023254116565877576
E02002881,E02002869,50,0,0,0,18,0,0,22,5,2,3,0,5464.254942406879,0.02739059691117838
E02002881,E02002871,15,0,0,0,5,0,1,6,1,0,2,0,4957.499515739333,0.017258724051883185
E02002881,E02002872,33,0,0,0,7,1,1,18,1,2,3,0,4162.981564608053,0.02229337828845233
E02002881,E02002874,31,0,0,0,7,0,0,19,3,0,2,0,6326.229392458642,0.021164950216274275
E02002881,E02002875,14,0,0,0,5,0,0,6,3,0,0,0,4223.361516950784,0.022711168520597402
E02002881,E02002876,16,0,0,0,4,0,0,10,1,1,0,0,3019.3579327117804,0.02721744992272862
E02002881,E02002877,12,0,0,0,2,0,0,5,2,1,1,1,6249.861598513212,0.018407503639128898
E02002881,E02002878,36,0,0,0,4,0,0,10,1,0,21,0,1478.9737497842739,0.01782286950431784
E02002881,E02002879,18,0,0,0,5,0,1,9,1,0,2,0,4963.6782172033345,0.03061624626182963
E02002881,E02002881,105,0,1,0,7,0,0,39,5,0,52,1,0,0.025845148300959377
E02002881,E02002884,27,0,0,0,8,0,0,17,0,0,0,2,5287.825565425679,NaN
E02002881,E02002885,43,0,1,0,13,0,0,22,5,1,1,0,4333.841167551411,0.019049333654506603
E02002881,E02002886,37,0,0,0,12,0,1,13,2,1,7,1,2809.1494404167934,0.01860909393806686
E02002881,E02002887,129,0,0,0,12,1,1,51,5,5,54,0,1695.2285357865824,0.01792483119274935
E02002881,E02002888,15,0,0,0,8,1,0,6,0,0,0,0,7704.5544746458145,0.023309797305755102
E02002881,E02002889,56,0,1,0,28,0,1,17,4,1,1,3,5203.074763249766,0.015261789391027554
E02002881,E02002890,58,0,0,0,37,0,1,12,1,4,3,0,6635.273830015693,0.0210789286095791
E02002881,E02002892,57,0,0,0,4,0,1,21,6,11,13,1,2227.443195136456,0.020100707238336072
E02002881,E02002893,30,0,0,0,11,0,0,15,1,1,2,0,4783.332460493342,0.032707369804911075
E02002881,E02002895,35,0,0,0,21,0,0,12,2,0,0,0,5845.372543204118,0.029456612487739616
E02002881,E02002896,32,0,0,0,10,2,2,17,0,1,0,0,8018.904034193508,0.0271588451130269
E02002881,E02002897,15,0,0,0,5,0,1,4,2,1,2,0,3827.1358145845456,0.026527733971014465
E02002881,E02002898,107,0,1,0,33,0,2,62,5,4,0,0,5857.458380203887,0.014870765927054
E02002881,E02002899,40,0,0,0,17,0,0,16,4,0,3,0,5555.661076804038,NaN
E02002881,E02006904,178,0,6,1,86,1,1,59,12,3,8,1,7734.779118804723,0.02026654245035766
E02002881,E02006905,54,0,0,0,22,0,1,27,2,0,2,0,7823.9141063569805,0.03529152520129162
E02002882,E02002869,22,0,0,0,8,0,0,14,0,0,0,0,6523.997092804547,0.03545840194402706
E02002882,E02002871,13,0,0,0,1,0,0,10,1,0,1,0,5165.990528579505,0.0339816678529001
E02002882,E02002872,23,0,4,0,8,0,0,11,0,0,0,0,6025.03865483481,0.026751893072276742
E02002882,E02002874,97,0,0,0,19,0,0,59,3,4,12,0,3027.452507588889,0.02364758738991624
E02002882,E02002875,12,0,0,0,5,0,0,4,0,1,2,0,3693.1554218478323,0.036085362702027224
E02002882,E02002876,23,0,1,0,4,0,0,8,0,6,4,0,3964.2863938710407,0.034938279808328525
E02002882,E02002877,71,0,0,1,11,1,1,33,1,3,20,0,2160.9175941467115,0.019283067327964736
E02002882,E02002879,58,0,0,0,8,2,0,28,5,2,13,0,2075.0527182342867,0.0250527525190641
E02002882,E02002881,19,0,0,0,3,0,0,14,0,2,0,0,6346.106745916128,0.031265385347139935
E02002882,E02002882,87,0,0,1,16,0,0,32,2,0,36,0,0,0.035927039293817034
E02002882,E02002883,28,0,0,0,5,0,0,9,1,0,13,0,2062.105845536402,0.021984646218719824
E02002882,E02002884,78,0,1,0,5,0,0,24,2,2,44,0,935.4985293866979,0.02522001779650086
E02002882,E02002885,35,0,1,0,2,0,0,18,0,3,11,0,2175.436295572475,0.028475323869862443
E02002882,E02002886,26,0,0,0,5,0,0,17,2,2,0,0,3518.0407603596273,0.027636149098754142
E02002882,E02002887,32,0,1,0,9,0,1,19,1,0,1,0,5524.784812281472,0.035465722146048144
E02002882,E02002888,18,0,0,1,3,0,0,7,1,2,4,0,1481.2303798334356,0.033437422522013406
E02002882,E02002889,245,0,1,2,59,1,0,71,13,10,88,0,1584.4632628870258,0.019717491077010894
E02002882,E02002890,215,0,1,1,64,1,0,42,6,8,92,0,1706.889086980832,0.04475380971628367
E02002882,E02002892,13,0,0,0,2,0,0,10,1,0,0,0,6973.2273635847105,0.038979714032165554
E02002882,E02002893,28,0,0,0,9,0,0,11,2,1,5,0,2659.6586701531805,0.026046293332499703
E02002882,E02002895,124,0,0,1,34,1,0,48,3,7,30,0,2679.330251588567,0.01919026813717751
E02002882,E02002896,49,0,0,0,14,1,0,23,2,0,9,0,3004.382304024925,0.02436877781324615
E02002882,E02002898,148,0,0,1,32,0,0,84,6,17,7,1,3711.036319960506,0.01863291167277204
E02002882,E02002899,100,0,0,0,20,0,0,53,7,11,9,0,5953.546590266328,0.02097999832411067
E02002882,E02006904,544,0,7,5,162,1,2,119,14,32,200,2,2953.135743843044,0.017632570906328606
E02002882,E02006905,109,0,0,0,32,0,1,53,2,6,15,0,3751.5065381837608,0.018296560576253014
E02002883,E02002869,23,0,0,1,5,0,0,16,0,1,0,0,7887.9798714079525,0.033641825778418774
E02002883,E02002871,14,0,0,0,2,1,0,7,1,1,2,0,6426.011933375537,0.022876210644007147
E02002883,E02002872,21,0,1,0,4,0,0,14,2,0,0,0,8138.324373583476,0.018199292290381665
E02002883,E02002874,78,0,0,0,23,0,1,47,3,1,3,0,3438.7373267251214,0.019365015096295835
E02002883,E02002875,11,0,0,0,1,0,0,9,0,1,0,0,5333.843072895832,0.024170198504978303
E02002883,E02002876,11,0,0,0,1,0,0,9,1,0,0,0,5977.928616308212,0.021828207718864727
E02002883,E02002877,51,0,1,0,7,0,1,32,3,0,7,0,2713.8265731166216,0.02436877781324615
E02002883,E02002879,36,0,0,1,8,1,0,20,1,3,2,0,3947.551638378981,0.017125279063214975
E02002883,E02002881,25,0,0,0,5,0,0,17,0,1,2,0,7987.5990851668,0.02594673463483901
E02002883,E02002882,42,0,0,0,5,2,0,16,1,1,17,0,2062.1058455364023,0.02727208210147274
E02002883,E02002883,128,0,0,0,27,0,1,50,11,3,36,0,0,0.02321358193102812
E02002883,E02002884,33,0,0,0,7,1,0,20,2,0,3,0,2997.6043749231007,0.017466876526970754
E02002883,E02002885,32,0,4,0,6,0,0,19,1,0,2,0,4023.2962530894824,0.018354492255107453
E02002883,E02002886,21,0,0,0,4,0,1,13,1,0,2,0,5233.337185686317,0.02450797992715605
E02002883,E02002887,27,0,0,0,7,0,1,12,3,1,3,0,7198.767501120747,0.02487908139922217
E02002883,E02002888,39,0,0,0,6,0,0,16,3,1,13,0,672.7319324844073,0.020457390084529067
E02002883,E02002889,131,0,0,0,67,2,1,40,4,2,14,1,3041.9786215539884,0.017703756280931852
E02002883,E02002890,170,0,0,0,75,1,0,46,8,4,36,0,1624.6787311075736,0.024399860910847036
E02002883,E02002891,15,0,0,0,2,0,0,7,2,0,4,0,2042.38117208335,0.028783047161453156
E02002883,E02002892,18,0,0,0,6,0,0,11,0,0,1,0,8647.210052423987,0.01668567110306513
E02002883,E02002893,28,0,0,0,7,1,0,16,1,1,2,0,4333.641358992453,0.023228203092161955
E02002883,E02002895,87,0,0,0,27,2,1,34,6,3,14,0,3944.363923002324,0.02079680456171095
E02002883,E02002896,94,0,0,1,23,4,0,47,6,3,10,0,2569.4592406591883,0.022746312958186667
E02002883,E02002898,129,0,0,0,34,0,0,73,9,9,2,2,4566.743251237291,0.028794211857365866
E02002883,E02002899,41,0,0,0,13,0,0,21,0,3,4,0,7305.207989686744,0.01824208812995204
E02002883,E02006904,393,0,1,0,172,3,4,135,22,10,46,0,2961.096829137342,0.016664563663500012
E02002883,E02006905,94,0,0,0,31,0,0,46,8,4,5,0,4091.6562890327064,0.03230878475138182
E02002884,E02002869,11,0,1,0,1,0,0,7,0,0,2,0,5588.498563417846,0.027126550547536404
E02002884,E02002871,13,0,0,0,11,0,0,2,0,0,0,0,4230.491999192806,0.01860909393806686
E02002884,E02002872,20,0,0,1,11,0,0,7,0,1,0,0,5089.5401254481085,0.016192660659253753
E02002884,E02002874,35,0,1,1,14,0,0,11,1,2,5,0,2688.2908108412457,NaN
E02002884,E02002876,21,0,2,0,4,0,0,7,1,0,6,1,3028.7878644843413,0.018526222362846727
E02002884,E02002877,24,0,1,0,4,0,1,6,0,0,11,1,1821.7558973990679,0.019462026690249323
E02002884,E02002879,45,0,1,0,2,0,0,9,1,0,31,1,1139.554188847589,0.018607747459704806
E02002884,E02002881,12,0,0,0,1,0,0,4,1,2,4,0,5410.60821652943,0.020750433457239006
E02002884,E02002882,31,0,0,0,2,1,0,4,0,0,24,0,935.4985293866981,0.018619711970598453
E02002884,E02002884,107,0,5,2,15,0,0,19,3,3,59,1,0,0.024653242610283573
E02002884,E02002885,70,0,1,0,0,1,0,24,2,0,42,0,1239.9377661857775,0.01821281811122341
E02002884,E02002886,12,0,0,0,4,0,0,3,2,0,3,0,2582.5422309729292,0.022713629768175873
E02002884,E02002887,17,0,0,0,7,0,0,7,1,1,1,0,5041.489115609222,0.021985802511900538
E02002884,E02002888,24,0,0,0,8,1,1,10,0,0,4,0,2416.7289092201336,0.01917077847318846
E02002884,E02002889,124,0,11,0,22,4,0,32,4,6,43,2,1590.7289308166862,0.02026654245035766
E02002884,E02002890,131,0,10,2,38,0,0,18,5,9,48,1,2024.2967245557943,NaN
E02002884,E02002891,12,0,1,0,0,0,0,9,0,0,2,0,4096.807574030476,0.02352241311362629
E02002884,E02002893,38,0,0,0,6,0,0,16,3,3,10,0,2336.2220215661596,0.025204660179185486
E02002884,E02002895,75,0,11,1,10,0,0,18,3,5,27,0,2446.334867258528,0.021218588927043293
E02002884,E02002896,51,0,0,0,9,1,1,23,0,6,11,0,3492.651527078068,0.01733828904391596
E02002884,E02002898,117,0,1,0,35,2,0,42,4,14,19,0,3492.4932406311486,0.017644737205238462
E02002884,E02002899,34,0,0,0,9,0,1,8,1,12,3,0,6079.5048478752115,0.022167508366031336
E02002884,E02006904,337,0,64,1,83,2,1,37,21,35,89,4,2977.794200716385,0.02297645959267859
E02002884,E02006905,64,0,4,0,14,0,0,26,3,3,12,2,3776.1649950571023,0.018665899571410263
E02002885,E02002869,21,0,2,0,5,0,0,8,2,0,4,0,5378.87520838304,0.017490934858871356
E02002885,E02002871,13,0,1,0,5,0,0,5,1,0,1,0,3983.4229189954126,0.022238330080200416
E02002885,E02002872,21,0,4,1,5,1,0,7,0,1,0,2,4879.916770413304,0.026444012912964842
E02002885,E02002874,36,0,0,0,11,0,0,9,6,3,7,0,3652.9539882873646,0.01596198796106735
E02002885,E02002876,13,0,3,0,1,0,0,7,0,0,2,0,2615.448618142036,0.024857118876854694
E02002885,E02002877,12,0,3,0,4,0,0,4,0,0,1,0,2845.8226086320005,0.020676155025206974
E02002885,E02002879,47,0,1,1,6,0,0,14,1,1,23,0,1559.639227322123,0.02191137523227108
E02002885,E02002882,17,0,0,0,3,0,0,5,2,1,6,0,2175.436295572476,0.02616812473829169
E02002885,E02002884,55,0,3,1,5,0,0,14,4,2,25,1,1239.9377661857775,0.013733827730099981
E02002885,E02002885,181,0,1,1,19,2,0,28,5,3,122,0,0,0.024149652252067104
E02002885,E02002886,28,0,0,0,4,0,2,10,2,0,10,0,1603.9303871473269,0.029590553861370734
E02002885,E02002887,25,0,1,0,7,0,0,10,0,2,5,0,3967.281418215455,0.02490509515240922
E02002885,E02002888,13,0,0,0,7,0,0,5,0,0,1,0,3327.8296750110953,0.016281176822469316
E02002885,E02002889,173,0,32,3,25,6,1,33,6,6,59,2,1213.54268557819,0.021277633481506034
E02002885,E02002890,101,0,21,1,24,0,0,12,3,4,36,0,2714.4337419896924,0.017125279063214975
E02002885,E02002892,14,0,0,0,4,0,0,4,2,2,2,0,5415.7239695186945,0.021303517279229127
E02002885,E02002893,63,0,3,0,10,1,0,20,2,0,27,0,1394.3229209333244,0.03145094488466739
E02002885,E02002895,79,0,17,1,14,0,0,17,4,1,25,0,1657.2734716804348,0.02006255999474691
E02002885,E02002896,46,0,5,1,8,0,0,22,1,1,7,1,4029.3719565219326,0.023433222318152907
E02002885,E02002898,118,0,8,0,44,1,0,30,10,4,21,0,2658.9078663573014,0.023926485366525897
E02002885,E02002899,40,0,3,0,7,0,0,14,3,7,6,0,5137.605747242375,0.03530383222125486
E02002885,E02006835,17,0,3,0,2,0,0,4,5,1,2,0,6324.2307869796805,0.03697200947103222
E02002885,E02006904,350,0,117,3,75,1,0,42,18,14,75,5,3269.1730591065657,0.02739612623074134
E02002885,E02006905,85,0,6,1,17,0,1,34,9,5,12,0,4006.5430740532756,0.02967267412619233
E02002886,E02002869,31,0,2,0,6,0,0,20,2,0,1,0,5602.5341384102385,0.03103651498430163
E02002886,E02002871,15,0,0,0,3,2,0,9,1,0,0,0,4282.26769720693,0.03529152520129162
E02002886,E02002872,29,0,0,0,8,0,0,19,0,1,1,0,5103.575700440501,0.02352241311362629
E02002886,E02002874,54,0,0,0,11,0,0,30,7,1,5,0,4255.435945802606,NaN
E02002886,E02002875,15,0,0,0,4,0,0,5,0,1,5,0,3034.636309507122,0.04034223568431296
E02002886,E02002876,30,0,1,0,2,0,0,18,2,0,7,0,2592.920820694433,0.03678161220184775
E02002886,E02002877,20,0,0,0,5,2,0,10,2,0,1,0,3863.384135604019,0.03442656768615513
E02002886,E02002879,37,0,1,0,4,1,0,24,0,1,6,0,2577.200754294141,0.02674378517466694
E02002886,E02002881,33,0,0,1,10,0,0,17,1,0,4,0,2809.0546501291556,0.03123779786839446
E02002886,E02002882,22,0,0,0,4,0,0,16,0,1,1,0,3493.716804813631,0.04317662352947783
E02002886,E02002883,18,0,0,0,1,0,0,12,2,0,3,0,5377.192818509373,0.022226552610572672
E02002886,E02002884,38,0,1,0,1,0,0,26,2,3,5,0,2558.2182754269325,0.029897582081063807
E02002886,E02002885,101,0,0,0,5,1,0,59,6,1,28,1,1579.6064316013303,0.03188014773160477
E02002886,E02002886,154,0,1,0,12,1,0,55,4,6,74,1,0,0.044485107698835805
E02002886,E02002887,69,0,2,0,6,0,0,43,5,3,10,0,2578.59892246354,0.034860909303248436
E02002886,E02002889,117,0,5,0,41,3,1,52,3,3,9,0,2448.8400272996855,0.03517956629976267
E02002886,E02002890,113,0,9,0,44,1,0,41,6,1,11,0,3881.0390940656143,0.03298112897205553
E02002886,E02002892,34,0,0,0,6,0,0,24,2,1,1,0,4027.041473766778,0.031472278167003924
E02002886,E02002893,96,0,0,0,13,0,1,44,9,0,29,0,1785.1359204656464,0.03733952751799897
E02002886,E02002894,24,0,0,0,2,0,0,5,2,0,15,0,2535.2086075210455,0.03338331879059587
E02002886,E02002895,83,0,4,0,25,2,0,32,7,4,8,1,2812.348149666438,0.023407916892772752
E02002886,E02002896,59,0,1,0,15,3,1,36,1,0,2,0,5264.669298243427,0.050603863497646395
E02002886,E02002898,187,0,1,1,34,0,1,91,15,18,24,2,3171.3812173155134,0.043807319757425495
E02002886,E02002899,79,0,0,0,10,0,0,33,2,8,25,1,4295.444091193867,0.02545478903617144
E02002886,E02006904,273,0,31,0,112,3,1,82,15,9,19,1,4701.754725267043,0.02312564070442241
E02002886,E02006905,107,0,3,0,22,1,1,55,9,7,8,1,5068.185196029035,0.02594673463483901
E02002887,E02002869,24,0,2,0,5,0,0,14,1,1,1,0,6006.908875839583,0.02144512783686611
E02002887,E02002871,14,0,0,0,4,0,0,9,1,0,0,0,5973.491760274047,0.03649760064044963
E02002887,E02002872,35,0,0,0,7,0,0,18,6,0,4,0,5492.636778119475,0.033700830888686036
E02002887,E02002874,33,0,1,0,8,0,1,20,1,2,0,0,6375.464826923881,0.03570866499650986
E02002887,E02002875,12,0,0,0,1,0,0,10,0,0,1,0,4725.8603725742405,0.029115094601506297
E02002887,E02002876,16,0,0,0,1,0,0,13,0,1,0,1,3622.444126368356,0.041706200319353
E02002887,E02002877,18,0,0,0,6,0,1,8,2,0,1,0,6091.054771742767,0.04639664065732006
E02002887,E02002878,19,0,1,0,3,0,0,7,0,0,8,0,2339.279102781784,0.035973219881396234
E02002887,E02002879,15,0,0,0,2,0,0,10,0,2,0,1,4804.87139043289,0.03455566469280215
E02002887,E02002880,12,0,0,0,0,2,0,4,2,2,2,0,1912.6216905537294,0.04881458317263434
E02002887,E02002881,29,0,0,0,1,0,0,14,2,1,11,0,1727.1852502388094,0.03545840194402706
E02002887,E02002884,19,0,0,0,5,0,0,14,0,0,0,0,4881.252528188062,0.025204660179185486
E02002887,E02002885,28,0,1,0,8,0,1,12,5,0,1,0,3902.6406843624604,0.04034223568431296
E02002887,E02002886,63,0,0,0,4,0,0,28,6,3,21,1,2556.5861776972315,NaN
E02002887,E02002887,158,0,0,1,15,1,0,61,7,9,63,1,0,0.043688075885633414
E02002887,E02002889,47,0,0,1,27,0,0,17,1,0,1,0,4252.258277479596,0.03451856349792495
E02002887,E02002890,61,0,1,0,28,0,0,22,5,1,4,0,5684.457344245523,0.029329556932579073
E02002887,E02002892,48,0,0,0,5,0,0,20,4,4,15,0,1487.1920329952377,0.02303693315897672
E02002887,E02002893,37,0,0,0,8,0,0,22,2,1,4,0,3174.225673894747,0.02109213874089937
E02002887,E02002894,16,0,0,0,2,1,0,7,1,2,3,0,1488.3886683468568,0.024661320513940495
E02002887,E02002895,30,0,1,0,15,1,0,12,1,0,0,0,4236.265756605526,0.03174603392538301
E02002887,E02002896,40,0,0,0,12,0,1,23,2,1,1,0,7068.0875484233375,0.034582525510792994
E02002887,E02002897,13,0,0,0,6,0,0,5,0,0,2,0,2646.4648166122793,0.045558705665553256
E02002887,E02002898,140,0,0,0,45,0,4,55,18,12,6,0,4248.351593605291,0.0260711173109222
E02002887,E02002899,41,0,0,0,9,0,0,15,2,8,7,0,3923.2095369804874,0.027171408228573248
E02002887,E02006904,155,0,4,1,80,3,0,48,7,4,7,1,6125.672332206132,0.039042428419654725
E02002887,E02006905,73,0,0,0,13,1,0,48,6,2,3,0,6214.807319758384,0.03663832296233377
E02002888,E02002872,23,0,7,0,5,0,0,5,4,2,0,0,7506.269034668249,0.030172960938831653
E02002888,E02002874,32,0,0,1,15,0,0,12,0,1,3,0,3712.9773039448396,0.023131321301505733
E02002888,E02002876,14,0,0,0,6,0,0,5,2,0,1,0,5445.516773704474,0.02606631409268853
E02002888,E02002877,22,0,0,0,7,0,0,8,2,1,4,0,2988.06655033634,0.04654930067704638
E02002888,E02002879,19,0,0,0,4,0,0,11,2,1,1,0,3556.283098067724,0.02884993734396117
E02002888,E02002881,14,0,0,0,4,0,0,9,1,0,0,0,7327.168169175747,0.02608217839978089
E02002888,E02002882,32,0,0,0,8,0,0,9,0,0,15,0,1481.2303798334356,0.02603849260418442
E02002888,E02002883,33,0,0,0,3,0,0,17,1,1,11,0,672.7319324844073,0.02727208210147274
E02002888,E02002884,38,0,0,1,10,0,0,16,5,1,5,0,2416.7289092201345,0.02400841950301631
E02002888,E02002885,21,0,3,0,1,1,0,7,4,0,5,0,3362.865337098427,0.029791222136539855
E02002888,E02002886,21,0,0,0,6,0,0,11,0,1,2,1,4572.906269695263,0.017256220216077225
E02002888,E02002887,12,0,0,0,4,0,0,5,2,1,0,0,6538.336585129689,0.020448360939815054
E02002888,E02002888,125,0,1,0,20,1,0,35,5,0,63,0,0,0.0215521617428469
E02002888,E02002889,97,0,2,1,41,0,0,15,3,1,34,0,2369.2466890695796,0.032446329481127745
E02002888,E02002890,173,0,1,0,49,4,0,38,2,5,73,1,951.9467986231662,0.03377832967773435
E02002888,E02002893,31,0,0,0,7,0,0,11,0,1,12,0,3673.2104430013983,0.0241414429934406
E02002888,E02002895,60,0,1,0,19,1,0,14,3,2,20,0,3271.631990517917,0.02735002648512772
E02002888,E02002896,65,0,0,0,15,1,0,17,3,2,27,0,1900.486849082192,0.02536965426909869
E02002888,E02002898,105,0,0,1,41,1,3,34,7,7,11,0,3894.011318752885,0.0339816678529001
E02002888,E02002899,21,0,0,0,11,0,0,8,1,1,0,0,6632.47605720234,0.021218588927043293
E02002888,E02006904,339,0,1,2,100,2,1,57,12,12,151,1,2285.8822247383796,0.03678161220184775
E02002888,E02006905,86,0,0,0,28,0,0,29,6,12,11,0,3418.9243565483007,0.043688075885633414
E02002889,E02002869,15,0,1,0,9,0,1,3,0,1,0,0,6529.712748133695,NaN
E02002889,E02002872,12,0,6,0,3,0,0,1,0,1,1,0,6030.754310163958,0.020945503786494332
