Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02002879,E02002876,42,0,0,0,8,1,1,16,2,6,8,0,Nottingham,Nottingham
E02002879,E02002877,76,0,0,0,5,0,0,34,6,2,28,1,Nottingham,Nottingham
E02002879,E02002879,174,0,3,1,17,0,0,78,9,3,60,3,Nottingham,Nottingham
E02002879,E02002881,42,0,0,0,5,0,0,31,2,2,2,0,Nottingham,Nottingham
E02002879,E02002882,36,0,1,0,6,0,0,14,1,2,12,0,Nottingham,Nottingham
E02002879,E02002883,27,0,0,0,4,2,0,17,1,2,1,0,Nottingham,Nottingham
E02002879,E02002884,97,0,1,1,17,0,0,35,2,1,40,0,Nottingham,Nottingham
E02002879,E02002885,99,0,0,0,13,0,0,43,4,6,33,0,Nottingham,Nottingham
E02002879,E02002886,44,0,0,0,4,1,3,22,3,7,4,0,Nottingham,Nottingham
E02002879,E02002887,25,0,0,0,4,0,0,14,3,2,2,0,Nottingham,Nottingham
E02002879,E02002888,25,0,0,0,5,1,0,12,4,1,1,1,Nottingham,Nottingham
E02002879,E02002889,179,0,9,0,80,5,2,49,7,4,20,3,Nottingham,Nottingham
E02002879,E02002890,190,0,3,0,101,0,1,48,7,9,21,0,Nottingham,Nottingham
E02002879,E02002892,23,0,0,0,6,0,0,11,1,4,1,0,Nottingham,Nottingham
E02002879,E02002893,57,0,0,0,8,0,1,32,4,1,11,0,Nottingham,Nottingham
E02002879,E02002894,12,0,0,0,1,0,0,7,2,1,1,0,Nottingham,Nottingham
E02002879,E02002895,90,0,4,1,39,0,1,34,2,4,5,0,Nottingham,Nottingham
E02002879,E02002896,89,0,2,0,27,1,0,45,2,6,6,0,Nottingham,Nottingham
E02002879,E02002898,185,0,2,0,48,0,3,96,20,9,7,0,Nottingham,Nottingham
E02002879,E02002899,57,0,1,1,8,0,1,35,5,4,2,0,Nottingham,Nottingham
E02002879,E02006834,16,0,1,0,7,0,0,5,2,0,1,0,Nottingham,Nottingham
E02002879,E02006835,18,0,0,0,5,0,0,9,2,1,1,0,Nottingham,Nottingham
E02002879,E02006904,451,0,34,2,207,3,2,119,16,12,54,2,Nottingham,Nottingham
E02002879,E02006905,119,0,1,0,32,1,0,68,7,8,2,0,Nottingham,Nottingham
E02002880,E02002868,13,0,0,0,7,0,0,3,1,0,2,0,Nottingham,Nottingham
E02002880,E02002869,61,0,0,0,17,2,0,29,6,5,2,0,Nottingham,Nottingham
E02002880,E02002871,13,0,0,0,5,0,0,7,0,0,1,0,Nottingham,Nottingham
E02002880,E02002872,71,0,0,0,12,0,1,37,4,4,12,1,Nottingham,Nottingham
E02002880,E02002874,59,0,0,0,14,0,1,30,9,2,1,2,Nottingham,Nottingham
E02002880,E02002875,27,0,0,0,1,0,0,19,4,1,2,0,Nottingham,Nottingham
E02002880,E02002876,65,0,0,0,7,1,1,26,5,3,21,1,Nottingham,Nottingham
E02002880,E02002877,24,0,0,0,8,0,0,12,3,0,1,0,Nottingham,Nottingham
E02002880,E02002878,61,0,1,1,7,0,0,18,4,1,29,0,Nottingham,Nottingham
E02002880,E02002879,36,0,0,0,9,2,0,16,4,0,5,0,Nottingham,Nottingham
E02002880,E02002880,70,0,0,0,11,0,0,18,7,5,26,3,Nottingham,Nottingham
E02002880,E02002881,40,0,0,1,5,0,2,19,4,1,7,1,Nottingham,Nottingham
E02002880,E02002884,39,0,1,1,10,0,0,18,1,4,4,0,Nottingham,Nottingham
E02002880,E02002885,53,0,0,0,15,0,0,22,4,5,7,0,Nottingham,Nottingham
E02002880,E02002886,84,0,0,0,16,2,0,29,4,3,30,0,Nottingham,Nottingham
E02002880,E02002887,151,0,1,0,16,1,0,44,8,6,75,0,Nottingham,Nottingham
E02002880,E02002888,12,0,0,0,5,0,0,6,1,0,0,0,Nottingham,Nottingham
E02002880,E02002889,74,0,1,0,38,0,2,24,3,2,2,2,Nottingham,Nottingham
E02002880,E02002890,117,0,4,0,72,0,1,28,1,3,7,1,Nottingham,Nottingham
E02002880,E02002892,49,0,0,0,11,0,0,25,5,4,4,0,Nottingham,Nottingham
E02002880,E02002893,48,0,0,0,14,1,0,24,3,0,6,0,Nottingham,Nottingham
E02002880,E02002895,49,0,2,1,24,0,1,10,5,2,4,0,Nottingham,Nottingham
E02002880,E02002896,51,0,1,0,18,0,3,25,3,1,0,0,Nottingham,Nottingham
E02002880,E02002898,168,0,0,1,66,0,4,55,26,10,3,3,Nottingham,Nottingham
E02002880,E02002899,44,0,0,0,9,0,1,24,4,3,3,0,Nottingham,Nottingham
E02002880,E02006904,215,0,2,1,110,2,2,62,14,10,12,0,Nottingham,Nottingham
E02002880,E02006905,87,0,0,0,24,2,0,52,4,3,2,0,Nottingham,Nottingham
E02002881,E02002869,50,0,0,0,18,0,0,22,5,2,3,0,Nottingham,Nottingham
E02002881,E02002871,15,0,0,0,5,0,1,6,1,0,2,0,Nottingham,Nottingham
E02002881,E02002872,33,0,0,0,7,1,1,18,1,2,3,0,Nottingham,Nottingham
E02002881,E02002874,31,0,0,0,7,0,0,19,3,0,2,0,Nottingham,Nottingham
E02002881,E02002875,14,0,0,0,5,0,0,6,3,0,0,0,Nottingham,Nottingham
E02002881,E02002876,16,0,0,0,4,0,0,10,1,1,0,0,Nottingham,Nottingham
E02002881,E02002877,12,0,0,0,2,0,0,5,2,1,1,1,Nottingham,Nottingham
E02002881,E02002878,36,0,0,0,4,0,0,10,1,0,21,0,Nottingham,Nottingham
E02002881,E02002879,18,0,0,0,5,0,1,9,1,0,2,0,Nottingham,Nottingham
E02002881,E02002881,105,0,1,0,7,0,0,39,5,0,52,1,Nottingham,Nottingham
E02002881,E02002884,27,0,0,0,8,0,0,17,0,0,0,2,Nottingham,Nottingham
E02002881,E02002885,43,0,1,0,13,0,0,22,5,1,1,0,Nottingham,Nottingham
E02002881,E02002886,37,0,0,0,12,0,1,13,2,1,7,1,Nottingham,Nottingham
E02002881,E02002887,129,0,0,0,12,1,1,51,5,5,54,0,Nottingham,Nottingham
E02002881,E02002888,15,0,0,0,8,1,0,6,0,0,0,0,Nottingham,Nottingham
E02002881,E02002889,56,0,1,0,28,0,1,17,4,1,1,3,Nottingham,Nottingham
E02002881,E02002890,58,0,0,0,37,0,1,12,1,4,3,0,Nottingham,Nottingham
E02002881,E02002892,57,0,0,0,4,0,1,21,6,11,13,1,Nottingham,Nottingham
E02002881,E02002893,30,0,0,0,11,0,0,15,1,1,2,0,Nottingham,Nottingham
E02002881,E02002895,35,0,0,0,21,0,0,12,2,0,0,0,Nottingham,Nottingham
E02002881,E02002896,32,0,0,0,10,2,2,17,0,1,0,0,Nottingham,Nottingham
E02002881,E02002897,15,0,0,0,5,0,1,4,2,1,2,0,Nottingham,Nottingham
E02002881,E02002898,107,0,1,0,33,0,2,62,5,4,0,0,Nottingham,Nottingham
E02002881,E02002899,40,0,0,0,17,0,0,16,4,0,3,0,Nottingham,Nottingham
E02002881,E02006904,178,0,6,1,86,1,1,59,12,3,8,1,Nottingham,Nottingham
E02002881,E02006905,54,0,0,0,22,0,1,27,2,0,2,0,Nottingham,Nottingham
E02002882,E02002869,22,0,0,0,8,0,0,14,0,0,0,0,Nottingham,Nottingham
E02002882,E02002871,13,0,0,0,1,0,0,10,1,0,1,0,Nottingham,Nottingham
E02002882,E02002872,23,0,4,0,8,0,0,11,0,0,0,0,Nottingham,Nottingham
E02002882,E02002874,97,0,0,0,19,0,0,59,3,4,12,0,Nottingham,Nottingham
E02002882,E02002875,12,0,0,0,5,0,0,4,0,1,2,0,Nottingham,Nottingham
E02002882,E02002876,23,0,1,0,4,0,0,8,0,6,4,0,Nottingham,Nottingham
E02002882,E02002877,71,0,0,1,11,1,1,33,1,3,20,0,Nottingham,Nottingham
E02002882,E02002879,58,0,0,0,8,2,0,28,5,2,13,0,Nottingham,Nottingham
E02002882,E02002881,19,0,0,0,3,0,0,14,0,2,0,0,Nottingham,Nottingham
E02002882,E02002882,87,0,0,1,16,0,0,32,2,0,36,0,Nottingham,Nottingham
E02002882,E02002883,28,0,0,0,5,0,0,9,1,0,13,0,Nottingham,Nottingham
E02002882,E02002884,78,0,1,0,5,0,0,24,2,2,44,0,Nottingham,Nottingham
E02002882,E02002885,35,0,1,0,2,0,0,18,0,3,11,0,Nottingham,Nottingham
E02002882,E02002886,26,0,0,0,5,0,0,17,2,2,0,0,Nottingham,Nottingham
E02002882,E02002887,32,0,1,0,9,0,1,19,1,0,1,0,Nottingham,Nottingham
E02002882,E02002888,18,0,0,1,3,0,0,7,1,2,4,0,Nottingham,Nottingham
E02002882,E02002889,245,0,1,2,59,1,0,71,13,10,88,0,Nottingham,Nottingham
E02002882,E02002890,215,0,1,1,64,1,0,42,6,8,92,0,Nottingham,Nottingham
E02002882,E02002892,13,0,0,0,2,0,0,10,1,0,0,0,Nottingham,Nottingham
E02002882,E02002893,28,0,0,0,9,0,0,11,2,1,5,0,Nottingham,Nottingham
E02002882,E02002895,124,0,0,1,34,1,0,48,3,7,30,0,Nottingham,Nottingham
E02002882,E02002896,49,0,0,0,14,1,0,23,2,0,9,0,Nottingham,Nottingham
E02002882,E02002898,148,0,0,1,32,0,0,84,6,17,7,1,Nottingham,Nottingham
E02002882,E02002899,100,0,0,0,20,0,0,53,7,11,9,0,Nottingham,Nottingham
E02002882,E02006904,544,0,7,5,162,1,2,119,14,32,200,2,Nottingham,Nottingham
E02002882,E02006905,109,0,0,0,32,0,1,53,2,6,15,0,Nottingham,Nottingham
E02002883,E02002869,23,0,0,1,5,0,0,16,0,1,0,0,Nottingham,Nottingham
E02002883,E02002871,14,0,0,0,2,1,0,7,1,1,2,0,Nottingham,Nottingham
E02002883,E02002872,21,0,1,0,4,0,0,14,2,0,0,0,Nottingham,Nottingham
E02002883,E02002874,78,0,0,0,23,0,1,47,3,1,3,0,Nottingham,Nottingham
E02002883,E02002875,11,0,0,0,1,0,0,9,0,1,0,0,Nottingham,Nottingham
E02002883,E02002876,11,0,0,0,1,0,0,9,1,0,0,0,Nottingham,Nottingham
E02002883,E02002877,51,0,1,0,7,0,1,32,3,0,7,0,Nottingham,Nottingham
E02002883,E02002879,36,0,0,1,8,1,0,20,1,3,2,0,Nottingham,Nottingham
E02002883,E02002881,25,0,0,0,5,0,0,17,0,1,2,0,Nottingham,Nottingham
E02002883,E02002882,42,0,0,0,5,2,0,16,1,1,17,0,Nottingham,Nottingham
E02002883,E02002883,128,0,0,0,27,0,1,50,11,3,36,0,Nottingham,Nottingham
E02002883,E02002884,33,0,0,0,7,1,0,20,2,0,3,0,Nottingham,Nottingham
E02002883,E02002885,32,0,4,0,6,0,0,19,1,0,2,0,Nottingham,Nottingham
E02002883,E02002886,21,0,0,0,4,0,1,13,1,0,2,0,Nottingham,Nottingham
E02002883,E02002887,27,0,0,0,7,0,1,12,3,1,3,0,Nottingham,Nottingham
E02002883,E02002888,39,0,0,0,6,0,0,16,3,1,13,0,Nottingham,Nottingham
E02002883,E02002889,131,0,0,0,67,2,1,40,4,2,14,1,Nottingham,Nottingham
E02002883,E02002890,170,0,0,0,75,1,0,46,8,4,36,0,Nottingham,Nottingham
E02002883,E02002891,15,0,0,0,2,0,0,7,2,0,4,0,Nottingham,Nottingham
E02002883,E02002892,18,0,0,0,6,0,0,11,0,0,1,0,Nottingham,Nottingham
E02002883,E02002893,28,0,0,0,7,1,0,16,1,1,2,0,Nottingham,Nottingham
E02002883,E02002895,87,0,0,0,27,2,1,34,6,3,14,0,Nottingham,Nottingham
E02002883,E02002896,94,0,0,1,23,4,0,47,6,3,10,0,Nottingham,Nottingham
E02002883,E02002898,129,0,0,0,34,0,0,73,9,9,2,2,Nottingham,Nottingham
E02002883,E02002899,41,0,0,0,13,0,0,21,0,3,4,0,Nottingham,Nottingham
E02002883,E02006904,393,0,1,0,172,3,4,135,22,10,46,0,Nottingham,Nottingham
E02002883,E02006905,94,0,0,0,31,0,0,46,8,4,5,0,Nottingham,Nottingham
E02002884,E02002869,11,0,1,0,1,0,0,7,0,0,2,0,Nottingham,Nottingham
E02002884,E02002871,13,0,0,0,11,0,0,2,0,0,0,0,Nottingham,Nottingham
E02002884,E02002872,20,0,0,1,11,0,0,7,0,1,0,0,Nottingham,Nottingham
E02002884,E02002874,35,0,1,1,14,0,0,11,1,2,5,0,Nottingham,Nottingham
E02002884,E02002876,21,0,2,0,4,0,0,7,1,0,6,1,Nottingham,Nottingham
E02002884,E02002877,24,0,1,0,4,0,1,6,0,0,11,1,Nottingham,Nottingham
E02002884,E02002879,45,0,1,0,2,0,0,9,1,0,31,1,Nottingham,Nottingham
E02002884,E02002881,12,0,0,0,1,0,0,4,1,2,4,0,Nottingham,Nottingham
E02002884,E02002882,31,0,0,0,2,1,0,4,0,0,24,0,Nottingham,Nottingham
E02002884,E02002884,107,0,5,2,15,0,0,19,3,3,59,1,Nottingham,Nottingham
E02002884,E02002885,70,0,1,0,0,1,0,24,2,0,42,0,Nottingham,Nottingham
E02002884,E02002886,12,0,0,0,4,0,0,3,2,0,3,0,Nottingham,Nottingham
E02002884,E02002887,17,0,0,0,7,0,0,7,1,1,1,0,Nottingham,Nottingham
E02002884,E02002888,24,0,0,0,8,1,1,10,0,0,4,0,Nottingham,Nottingham
E02002884,E02002889,124,0,11,0,22,4,0,32,4,6,43,2,Nottingham,Nottingham
E02002884,E02002890,131,0,10,2,38,0,0,18,5,9,48,1,Nottingham,Nottingham
E02002884,E02002891,12,0,1,0,0,0,0,9,0,0,2,0,Nottingham,Nottingham
E02002884,E02002893,38,0,0,0,6,0,0,16,3,3,10,0,Nottingham,Nottingham
E02002884,E02002895,75,0,11,1,10,0,0,18,3,5,27,0,Nottingham,Nottingham
E02002884,E02002896,51,0,0,0,9,1,1,23,0,6,11,0,Nottingham,Nottingham
E02002884,E02002898,117,0,1,0,35,2,0,42,4,14,19,0,Nottingham,Nottingham
E02002884,E02002899,34,0,0,0,9,0,1,8,1,12,3,0,Nottingham,Nottingham
E02002884,E02006904,337,0,64,1,83,2,1,37,21,35,89,4,Nottingham,Nottingham
E02002884,E02006905,64,0,4,0,14,0,0,26,3,3,12,2,Nottingham,Nottingham
E02002885,E02002869,21,0,2,0,5,0,0,8,2,0,4,0,Nottingham,Nottingham
E02002885,E02002871,13,0,1,0,5,0,0,5,1,0,1,0,Nottingham,Nottingham
E02002885,E02002872,21,0,4,1,5,1,0,7,0,1,0,2,Nottingham,Nottingham
E02002885,E02002874,36,0,0,0,11,0,0,9,6,3,7,0,Nottingham,Nottingham
E02002885,E02002876,13,0,3,0,1,0,0,7,0,0,2,0,Nottingham,Nottingham
E02002885,E02002877,12,0,3,0,4,0,0,4,0,0,1,0,Nottingham,Nottingham
E02002885,E02002879,47,0,1,1,6,0,0,14,1,1,23,0,Nottingham,Nottingham
E02002885,E02002882,17,0,0,0,3,0,0,5,2,1,6,0,Nottingham,Nottingham
E02002885,E02002884,55,0,3,1,5,0,0,14,4,2,25,1,Nottingham,Nottingham
E02002885,E02002885,181,0,1,1,19,2,0,28,5,3,122,0,Nottingham,Nottingham
E02002885,E02002886,28,0,0,0,4,0,2,10,2,0,10,0,Nottingham,Nottingham
E02002885,E02002887,25,0,1,0,7,0,0,10,0,2,5,0,Nottingham,Nottingham
E02002885,E02002888,13,0,0,0,7,0,0,5,0,0,1,0,Nottingham,Nottingham
E02002885,E02002889,173,0,32,3,25,6,1,33,6,6,59,2,Nottingham,Nottingham
E02002885,E02002890,101,0,21,1,24,0,0,12,3,4,36,0,Nottingham,Nottingham
E02002885,E02002892,14,0,0,0,4,0,0,4,2,2,2,0,Nottingham,Nottingham
E02002885,E02002893,63,0,3,0,10,1,0,20,2,0,27,0,Nottingham,Nottingham
E02002885,E02002895,79,0,17,1,14,0,0,17,4,1,25,0,Nottingham,Nottingham
E02002885,E02002896,46,0,5,1,8,0,0,22,1,1,7,1,Nottingham,Nottingham
E02002885,E02002898,118,0,8,0,44,1,0,30,10,4,21,0,Nottingham,Nottingham
E02002885,E02002899,40,0,3,0,7,0,0,14,3,7,6,0,Nottingham,Nottingham
E02002885,E02006835,17,0,3,0,2,0,0,4,5,1,2,0,Nottingham,Nottingham
E02002885,E02006904,350,0,117,3,75,1,0,42,18,14,75,5,Nottingham,Nottingham
E02002885,E02006905,85,0,6,1,17,0,1,34,9,5,12,0,Nottingham,Nottingham
E02002886,E02002869,31,0,2,0,6,0,0,20,2,0,1,0,Nottingham,Nottingham
E02002886,E02002871,15,0,0,0,3,2,0,9,1,0,0,0,Nottingham,Nottingham
E02002886,E02002872,29,0,0,0,8,0,0,19,0,1,1,0,Nottingham,Nottingham
E02002886,E02002874,54,0,0,0,11,0,0,30,7,1,5,0,Nottingham,Nottingham
E02002886,E02002875,15,0,0,0,4,0,0,5,0,1,5,0,Nottingham,Nottingham
E02002886,E02002876,30,0,1,0,2,0,0,18,2,0,7,0,Nottingham,Nottingham
E02002886,E02002877,20,0,0,0,5,2,0,10,2,0,1,0,Nottingham,Nottingham
E02002886,E02002879,37,0,1,0,4,1,0,24,0,1,6,0,Nottingham,Nottingham
E02002886,E02002881,33,0,0,1,10,0,0,17,1,0,4,0,Nottingham,Nottingham
E02002886,E02002882,22,0,0,0,4,0,0,16,0,1,1,0,Nottingham,Nottingham
E02002886,E02002883,18,0,0,0,1,0,0,12,2,0,3,0,Nottingham,Nottingham
E02002886,E02002884,38,0,1,0,1,0,0,26,2,3,5,0,Nottingham,Nottingham
E02002886,E02002885,101,0,0,0,5,1,0,59,6,1,28,1,Nottingham,Nottingham
E02002886,E02002886,154,0,1,0,12,1,0,55,4,6,74,1,Nottingham,Nottingham
E02002886,E02002887,69,0,2,0,6,0,0,43,5,3,10,0,Nottingham,Nottingham
E02002886,E02002889,117,0,5,0,41,3,1,52,3,3,9,0,Nottingham,Nottingham
E02002886,E02002890,113,0,9,0,44,1,0,41,6,1,11,0,Nottingham,Nottingham
E02002886,E02002892,34,0,0,0,6,0,0,24,2,1,1,0,Nottingham,Nottingham
E02002886,E02002893,96,0,0,0,13,0,1,44,9,0,29,0,Nottingham,Nottingham
E02002886,E02002894,24,0,0,0,2,0,0,5,2,0,15,0,Nottingham,Nottingham
E02002886,E02002895,83,0,4,0,25,2,0,32,7,4,8,1,Nottingham,Nottingham
E02002886,E02002896,59,0,1,0,15,3,1,36,1,0,2,0,Nottingham,Nottingham
E02002886,E02002898,187,0,1,1,34,0,1,91,15,18,24,2,Nottingham,Nottingham
E02002886,E02002899,79,0,0,0,10,0,0,33,2,8,25,1,Nottingham,Nottingham
E02002886,E02006904,273,0,31,0,112,3,1,82,15,9,19,1,Nottingham,Nottingham
E02002886,E02006905,107,0,3,0,22,1,1,55,9,7,8,1,Nottingham,Nottingham
E02002887,E02002869,24,0,2,0,5,0,0,14,1,1,1,0,Nottingham,Nottingham
E02002887,E02002871,14,0,0,0,4,0,0,9,1,0,0,0,Nottingham,Nottingham
E02002887,E02002872,35,0,0,0,7,0,0,18,6,0,4,0,Nottingham,Nottingham
E02002887,E02002874,33,0,1,0,8,0,1,20,1,2,0,0,Nottingham,Nottingham
E02002887,E02002875,12,0,0,0,1,0,0,10,0,0,1,0,Nottingham,Nottingham
E02002887,E02002876,16,0,0,0,1,0,0,13,0,1,0,1,Nottingham,Nottingham
E02002887,E02002877,18,0,0,0,6,0,1,8,2,0,1,0,Nottingham,Nottingham
E02002887,E02002878,19,0,1,0,3,0,0,7,0,0,8,0,Nottingham,Nottingham
E02002887,E02002879,15,0,0,0,2,0,0,10,0,2,0,1,Nottingham,Nottingham
E02002887,E02002880,12,0,0,0,0,2,0,4,2,2,2,0,Nottingham,Nottingham
E02002887,E02002881,29,0,0,0,1,0,0,14,2,1,11,0,Nottingham,Nottingham
E02002887,E02002884,19,0,0,0,5,0,0,14,0,0,0,0,Nottingham,Nottingham
E02002887,E02002885,28,0,1,0,8,0,1,12,5,0,1,0,Nottingham,Nottingham
E02002887,E02002886,63,0,0,0,4,0,0,28,6,3,21,1,Nottingham,Nottingham
E02002887,E02002887,158,0,0,1,15,1,0,61,7,9,63,1,Nottingham,Nottingham
E02002887,E02002889,47,0,0,1,27,0,0,17,1,0,1,0,Nottingham,Nottingham
E02002887,E02002890,61,0,1,0,28,0,0,22,5,1,4,0,Nottingham,Nottingham
E02002887,E02002892,48,0,0,0,5,0,0,20,4,4,15,0,Nottingham,Nottingham
E02002887,E02002893,37,0,0,0,8,0,0,22,2,1,4,0,Nottingham,Nottingham
E02002887,E02002894,16,0,0,0,2,1,0,7,1,2,3,0,Nottingham,Nottingham
E02002887,E02002895,30,0,1,0,15,1,0,12,1,0,0,0,Nottingham,Nottingham
E02002887,E02002896,40,0,0,0,12,0,1,23,2,1,1,0,Nottingham,Nottingham
E02002887,E02002897,13,0,0,0,6,0,0,5,0,0,2,0,Nottingham,Nottingham
E02002887,E02002898,140,0,0,0,45,0,4,55,18,12,6,0,Nottingham,Nottingham
E02002887,E02002899,41,0,0,0,9,0,0,15,2,8,7,0,Nottingham,Nottingham
E02002887,E02006904,155,0,4,1,80,3,0,48,7,4,7,1,Nottingham,Nottingham
E02002887,E02006905,73,0,0,0,13,1,0,48,6,2,3,0,Nottingham,Nottingham
E02002888,E02002872,23,0,7,0,5,0,0,5,4,2,0,0,Nottingham,Nottingham
E02002888,E02002874,32,0,0,1,15,0,0,12,0,1,3,0,Nottingham,Nottingham
E02002888,E02002876,14,0,0,0,6,0,0,5,2,0,1,0,Nottingham,Nottingham
E02002888,E02002877,22,0,0,0,7,0,0,8,2,1,4,0,Nottingham,Nottingham
E02002888,E02002879,19,0,0,0,4,0,0,11,2,1,1,0,Nottingham,Nottingham
E02002888,E02002881,14,0,0,0,4,0,0,9,1,0,0,0,Nottingham,Nottingham
E02002888,E02002882,32,0,0,0,8,0,0,9,0,0,15,0,Nottingham,Nottingham
E02002888,E02002883,33,0,0,0,3,0,0,17,1,1,11,0,Nottingham,Nottingham
E02002888,E02002884,38,0,0,1,10,0,0,16,5,1,5,0,Nottingham,Nottingham
E02002888,E02002885,21,0,3,0,1,1,0,7,4,0,5,0,Nottingham,Nottingham
E02002888,E02002886,21,0,0,0,6,0,0,11,0,1,2,1,Nottingham,Nottingham
E02002888,E02002887,12,0,0,0,4,0,0,5,2,1,0,0,Nottingham,Nottingham
E02002888,E02002888,125,0,1,0,20,1,0,35,5,0,63,0,Nottingham,Nottingham
E02002888,E02002889,97,0,2,1,41,0,0,15,3,1,34,0,Nottingham,Nottingham
E02002888,E02002890,173,0,1,0,49,4,0,38,2,5,73,1,Nottingham,Nottingham
E02002888,E02002893,31,0,0,0,7,0,0,11,0,1,12,0,Nottingham,Nottingham
E02002888,E02002895,60,0,1,0,19,1,0,14,3,2,20,0,Nottingham,Nottingham
E02002888,E02002896,65,0,0,0,15,1,0,17,3,2,27,0,Nottingham,Nottingham
E02002888,E02002898,105,0,0,1,41,1,3,34,7,7,11,0,Nottingham,Nottingham
E02002888,E02002899,21,0,0,0,11,0,0,8,1,1,0,0,Nottingham,Nottingham
E02002888,E02006904,339,0,1,2,100,2,1,57,12,12,151,1,Nottingham,Nottingham
E02002888,E02006905,86,0,0,0,28,0,0,29,6,12,11,0,Nottingham,Nottingham
E02002889,E02002869,15,0,1,0,9,0,1,3,0,1,0,0,Nottingham,Nottingham
E02002889,E02002872,12,0,6,0,3,0,0,1,0,1,1,0,Nottingham,Nottingham
E02002889,E02002874,18,0,1,0,4,0,0,7,3,0,3,0,Nottingham,Nottingham
E02002889,E02002876,13,0,0,0,7,0,0,3,0,0,3,0,Nottingham,Nottingham
E02002889,E02002877,19,0,0,0,5,0,0,10,0,1,3,0,Nottingham,Nottingham
E02002889,E02002879,18,0,1,0,5,0,1,5,0,0,6,0,Nottingham,Nottingham
E02002889,E02002881,13,0,0,0,2,0,0,11,0,0,0,0,Nottingham,Nottingham
E02002889,E02002882,15,0,0,0,5,0,0,3,0,0,7,0,Nottingham,Nottingham
E02002889,E02002884,18,0,0,0,2,0,0,6,0,0,10,0,Nottingham,Nottingham
E02002889,E02002885,38,0,2,0,4,0,0,15,1,1,15,0,Nottingham,Nottingham
E02002889,E02002886,12,0,0,0,6,0,0,3,1,0,2,0,Nottingham,Nottingham
E02002889,E02002887,12,0,1,0,4,0,0,1,0,1,4,1,Nottingham,Nottingham
E02002889,E02002888,14,0,0,0,3,0,0,7,0,2,2,0,Nottingham,Nottingham
E02002889,E02002889,256,0,4,0,29,1,0,26,1,4,190,1,Nottingham,Nottingham
E02002889,E02002890,204,0,2,2,17,1,1,11,0,5,163,2,Nottingham,Nottingham
E02002889,E02002892,11,0,0,0,4,0,0,4,1,1,1,0,Nottingham,Nottingham
E02002889,E02002893,42,0,0,0,5,0,0,13,1,1,22,0,Nottingham,Nottingham
E02002889,E02002895,97,0,5,0,10,0,1,16,4,4,57,0,Nottingham,Nottingham
E02002889,E02002896,26,0,1,1,0,0,3,8,1,1,9,2,Nottingham,Nottingham
E02002889,E02002898,109,0,0,1,32,1,0,33,6,10,26,0,Nottingham,Nottingham
E02002889,E02002899,65,0,0,0,20,0,0,17,0,4,24,0,Nottingham,Nottingham
E02002889,E02006904,515,0,33,1,56,1,0,46,9,19,350,0,Nottingham,Nottingham
E02002889,E02006905,54,0,1,0,13,1,0,20,1,5,13,0,Nottingham,Nottingham
E02002890,E02002869,15,0,3,0,5,0,0,5,0,0,2,0,Nottingham,Nottingham
E02002890,E02002872,16,0,4,0,6,0,0,5,0,1,0,0,Nottingham,Nottingham
E02002890,E02002874,43,0,0,0,22,0,0,18,0,0,3,0,Nottingham,Nottingham
E02002890,E02002877,26,0,0,0,10,0,0,9,1,0,6,0,Nottingham,Nottingham
E02002890,E02002879,29,0,3,1,10,0,0,9,1,1,4,0,Nottingham,Nottingham
E02002890,E02002882,32,0,0,0,9,0,0,7,0,0,16,0,Nottingham,Nottingham
E02002890,E02002883,23,0,0,0,10,0,0,7,0,1,5,0,Nottingham,Nottingham
E02002890,E02002884,37,0,0,0,10,0,0,17,0,0,10,0,Nottingham,Nottingham
E02002890,E02002885,34,0,4,0,14,0,0,7,1,0,8,0,Nottingham,Nottingham
E02002890,E02002886,12,0,0,0,8,0,0,3,0,0,1,0,Nottingham,Nottingham
E02002890,E02002888,36,0,0,0,7,0,0,12,1,0,16,0,Nottingham,Nottingham
E02002890,E02002889,227,0,5,0,22,2,1,17,1,2,173,4,Nottingham,Nottingham
E02002890,E02002890,396,0,1,3,40,2,0,45,11,3,287,4,Nottingham,Nottingham
E02002890,E02002892,14,0,0,0,6,0,0,4,2,2,0,0,Nottingham,Nottingham
E02002890,E02002893,36,0,0,0,15,0,0,12,0,1,8,0,Nottingham,Nottingham
E02002890,E02002895,80,0,1,0,6,3,0,10,4,2,54,0,Nottingham,Nottingham
E02002890,E02002896,84,0,0,0,18,0,0,19,6,3,38,0,Nottingham,Nottingham
E02002890,E02002898,110,0,0,0,61,2,0,26,2,6,13,0,Nottingham,Nottingham
E02002890,E02002899,68,0,0,0,36,0,0,10,4,6,12,0,Nottingham,Nottingham
E02002890,E02006904,626,0,7,4,69,5,3,70,15,12,438,3,Nottingham,Nottingham
E02002890,E02006905,84,0,0,2,39,0,0,17,2,4,20,0,Nottingham,Nottingham
E02002891,E02002869,21,0,0,0,3,0,0,15,1,0,2,0,Nottingham,Nottingham
E02002891,E02002872,27,0,0,1,3,1,0,19,2,0,1,0,Nottingham,Nottingham
E02002891,E02002874,36,0,0,0,10,0,0,22,1,2,1,0,Nottingham,Nottingham
E02002891,E02002875,16,0,0,1,1,0,1,12,0,0,1,0,Nottingham,Nottingham
