Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02001852,E02001856,52,0,0,0,4,0,1,28,4,0,15,0,787.5149134243098,0.022885332663354817,0,0.07687794930994168,0,4,4,0.07692307692307693,0.7875149134243098,0-1 km,0-2 km
E02001852,E02001857,82,0,0,1,13,1,1,40,4,1,21,0,1981.605350057277,0.017323641232866012,0.012195121951219513,0.10432201594164774,0.1168988333013122,8,9,0.10975609756097561,1.981605350057277,1-2 km,0-2 km
E02001852,E02001859,87,0,0,0,13,0,0,52,9,3,10,0,3771.415333677719,0.020042732704382615,0.034482758620689655,0.10758155302204073,0.3205266855891643,9,12,0.13793103448275862,3.771415333677719,3-4 km,2-4 km
E02001852,E02001863,40,0,0,1,11,0,0,21,2,2,3,0,3085.987381135863,0.018707689964560563,0.05,0.10956714460030646,0.45634117948767056,4,6,0.15,3.085987381135863,3-4 km,2-4 km
E02001852,E02001865,11,0,0,0,3,0,0,7,0,1,0,0,6642.030146673448,0.01778592940377536,0.09090909090909091,0.08301339149477278,1.0951135626691666,1,2,0.18181818181818182,6.642030146673448,6-7 km,6-8 km
E02001852,E02001867,17,0,0,0,3,0,0,13,1,0,0,0,4256.233534552692,0.021147682011909842,0,0.10468930765430554,0,2,2,0.11764705882352941,4.256233534552692,4-5 km,4-6 km
E02001852,E02001869,59,0,0,1,12,0,0,29,4,7,6,0,3911.862818078823,0.020073270768192934,0.11864406779661017,0.10685919692111813,1.110284104831814,6,13,0.22033898305084745,3.9118628180788226,3-4 km,2-4 km
E02001852,E02001873,17,0,0,0,4,0,0,12,1,0,0,0,6502.459192628276,0.01828723842912554,0,0.08439629582452915,0,1,1,0.058823529411764705,6.502459192628276,6-7 km,6-8 km
E02001852,E02001874,20,0,0,0,2,0,0,12,4,0,2,0,4344.598523160301,0.019051302315532793,0,0.1041551127963649,0,2,2,0.1,4.344598523160301,4-5 km,4-6 km
E02001852,E02001875,28,0,0,0,11,0,0,13,2,1,0,1,5635.48338470489,0.018466494451785886,0.03571428571428571,0.09299159615857955,0.3840592826622931,3,4,0.14285714285714285,5.63548338470489,5-6 km,4-6 km
E02001852,E02001876,145,0,0,2,58,1,0,76,2,3,2,1,5688.906717839727,0.020063315588768,0.020689655172413793,0.09241485901129239,0.2238780147885707,13,16,0.1103448275862069,5.6889067178397275,5-6 km,4-6 km
E02001852,E02001877,15,0,0,0,5,0,0,10,0,0,0,0,5308.397082880585,0.01784413224795122,0,0.09612510913206969,0,1,1,0.06666666666666667,5.308397082880585,5-6 km,4-6 km
E02001852,E02001878,34,0,0,3,8,0,3,18,2,0,0,0,4834.675973011098,0.02082292614507645,0,0.10023884064535821,0,3,3,0.08823529411764706,4.834675973011098,4-5 km,4-6 km
E02001852,E02001890,17,0,0,1,2,1,0,13,0,0,0,0,9764.108925469945,0.018056838299352035,0,0.05473737089844408,0,1,1,0.058823529411764705,9.764108925469946,9-10 km,8-10 km
E02001852,E02001892,27,0,0,0,1,0,0,23,1,1,0,1,8225.837375323048,0.017101098475431127,0.037037037037037035,0.06770345719093987,0.5470479436904347,2,3,0.1111111111111111,8.225837375323048,8-9 km,8-10 km
E02001852,E02001904,15,0,0,0,3,0,0,12,0,0,0,0,9262.717763892804,0.018718320114882104,0,0.05868116480260487,0,1,1,0.06666666666666667,9.262717763892804,9-10 km,8-10 km
E02001852,E02001905,15,0,0,2,3,0,1,7,1,0,1,0,10116.28911523979,0.019437129600144154,0,0.05207997984649356,0,1,1,0.06666666666666667,10.11628911523979,10-11 km,10-11 km
E02001852,E02001913,12,0,0,6,0,0,0,5,0,0,1,0,12478.461752514879,0.016836978246416237,0,0.03768964068287877,0,0,0,0,12.478461752514878,12-13 km,12-13 km
E02001852,E02002089,31,0,0,1,7,0,0,21,2,0,0,0,11957.447744115263,0.02109104892992585,0,0.04035177912071241,0,1,1,0.03225806451612903,11.957447744115264,11-12 km,11-12 km
