Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02001869,E02006899,99,0,0,9,50,0,0,23,3,2,12,0,Birmingham,Birmingham
E02001869,E02006900,28,0,0,1,12,0,0,10,1,1,2,1,Birmingham,Birmingham
E02001870,E02001849,29,0,0,0,11,0,0,13,2,1,1,1,Birmingham,Birmingham
E02001870,E02001850,14,0,0,0,4,0,1,9,0,0,0,0,Birmingham,Birmingham
E02001870,E02001851,21,0,0,1,3,0,0,13,2,1,1,0,Birmingham,Birmingham
E02001870,E02001854,98,0,0,0,17,2,0,54,10,2,13,0,Birmingham,Birmingham
E02001870,E02001855,41,0,0,0,9,0,0,26,3,2,1,0,Birmingham,Birmingham
E02001870,E02001857,40,0,0,0,4,0,0,28,4,1,3,0,Birmingham,Birmingham
E02001870,E02001859,30,0,0,0,5,0,1,21,2,1,0,0,Birmingham,Birmingham
E02001870,E02001863,44,0,0,0,10,1,0,28,5,0,0,0,Birmingham,Birmingham
E02001870,E02001864,22,0,0,0,4,0,0,9,1,0,7,1,Birmingham,Birmingham
E02001870,E02001865,12,0,0,0,3,0,0,8,0,0,0,1,Birmingham,Birmingham
E02001870,E02001867,15,0,0,0,6,1,0,5,2,0,1,0,Birmingham,Birmingham
E02001870,E02001868,54,0,0,0,9,0,0,22,0,2,21,0,Birmingham,Birmingham
E02001870,E02001869,70,0,0,0,16,1,0,40,6,3,4,0,Birmingham,Birmingham
E02001870,E02001870,181,0,0,0,16,2,0,61,10,2,89,1,Birmingham,Birmingham
E02001870,E02001871,11,0,0,0,3,0,0,4,3,1,0,0,Birmingham,Birmingham
E02001870,E02001873,19,0,0,0,6,0,1,12,0,0,0,0,Birmingham,Birmingham
E02001870,E02001874,91,0,0,1,12,0,0,48,2,1,27,0,Birmingham,Birmingham
E02001870,E02001875,28,0,0,0,10,0,0,17,1,0,0,0,Birmingham,Birmingham
E02001870,E02001876,143,0,0,0,50,1,1,77,9,1,3,1,Birmingham,Birmingham
E02001870,E02001877,75,0,0,0,13,0,0,48,4,0,10,0,Birmingham,Birmingham
E02001870,E02001878,90,0,0,0,9,2,0,62,6,0,9,2,Birmingham,Birmingham
E02001870,E02001879,11,0,0,0,3,0,0,7,1,0,0,0,Birmingham,Birmingham
E02001870,E02001881,46,0,0,0,3,0,0,21,1,0,21,0,Birmingham,Birmingham
E02001870,E02001882,45,0,0,0,13,0,0,27,2,0,3,0,Birmingham,Birmingham
E02001870,E02001883,21,0,0,0,8,0,0,11,1,0,1,0,Birmingham,Birmingham
E02001870,E02001884,47,0,0,0,7,0,0,31,7,1,1,0,Birmingham,Birmingham
E02001870,E02001886,11,0,0,0,3,0,0,7,0,0,0,1,Birmingham,Birmingham
E02001870,E02001889,28,0,1,0,7,0,0,15,3,0,2,0,Birmingham,Birmingham
E02001870,E02001890,21,0,0,0,8,0,0,10,3,0,0,0,Birmingham,Birmingham
E02001870,E02001892,51,0,0,0,7,1,0,37,2,0,3,1,Birmingham,Birmingham
E02001870,E02001895,37,0,0,0,4,1,0,26,6,0,0,0,Birmingham,Birmingham
E02001870,E02001896,17,0,0,0,6,0,0,10,0,0,1,0,Birmingham,Birmingham
E02001870,E02001897,37,0,0,1,10,0,1,20,4,1,0,0,Birmingham,Birmingham
E02001870,E02001900,12,0,0,0,3,0,0,8,0,0,1,0,Birmingham,Birmingham
E02001870,E02001904,64,0,0,0,24,2,0,29,6,2,0,1,Birmingham,Birmingham
E02001870,E02001905,14,0,0,0,6,0,0,7,1,0,0,0,Birmingham,Birmingham
E02001870,E02001907,18,0,0,0,0,0,0,14,3,0,1,0,Birmingham,Birmingham
E02001870,E02001913,18,0,0,2,6,1,1,6,0,0,2,0,Birmingham,Birmingham
E02001870,E02001915,14,0,0,0,3,0,0,7,1,0,0,3,Birmingham,Birmingham
E02001870,E02001916,12,0,0,0,3,0,0,6,2,0,0,1,Birmingham,Birmingham
E02001870,E02002086,12,0,0,0,5,0,0,7,0,0,0,0,Birmingham,Birmingham
E02001870,E02002089,64,0,0,0,11,0,1,45,4,1,1,1,Birmingham,Birmingham
E02001870,E02006895,13,0,0,0,4,0,0,9,0,0,0,0,Birmingham,Birmingham
E02001870,E02006896,47,0,0,1,18,1,0,22,3,1,1,0,Birmingham,Birmingham
E02001870,E02006897,24,0,0,2,5,0,0,14,1,1,1,0,Birmingham,Birmingham
E02001870,E02006898,35,0,0,1,11,1,0,19,3,0,0,0,Birmingham,Birmingham
E02001870,E02006899,156,0,0,4,91,1,0,47,6,1,6,0,Birmingham,Birmingham
E02001870,E02006900,47,0,0,0,10,0,0,34,3,0,0,0,Birmingham,Birmingham
E02001870,E02006901,25,0,0,1,7,0,0,13,3,1,0,0,Birmingham,Birmingham
E02001871,E02001849,17,0,0,0,6,0,0,11,0,0,0,0,Birmingham,Birmingham
E02001871,E02001851,26,0,0,1,15,0,0,7,1,1,1,0,Birmingham,Birmingham
E02001871,E02001854,71,0,0,0,14,0,1,45,8,2,1,0,Birmingham,Birmingham
E02001871,E02001855,85,0,0,0,19,3,0,44,7,5,7,0,Birmingham,Birmingham
E02001871,E02001857,29,0,0,0,8,1,0,18,0,1,1,0,Birmingham,Birmingham
E02001871,E02001859,19,0,0,0,4,0,0,13,2,0,0,0,Birmingham,Birmingham
E02001871,E02001863,24,0,1,0,2,0,0,19,1,1,0,0,Birmingham,Birmingham
E02001871,E02001868,52,0,0,0,14,1,0,15,1,0,21,0,Birmingham,Birmingham
E02001871,E02001869,58,0,0,1,13,1,0,41,1,1,0,0,Birmingham,Birmingham
E02001871,E02001870,32,0,0,0,11,0,0,16,3,0,2,0,Birmingham,Birmingham
E02001871,E02001871,64,0,0,0,9,1,0,23,5,0,25,1,Birmingham,Birmingham
E02001871,E02001872,61,0,0,0,7,0,0,30,2,1,21,0,Birmingham,Birmingham
E02001871,E02001873,21,0,1,0,4,0,1,14,1,0,0,0,Birmingham,Birmingham
E02001871,E02001874,21,0,0,0,3,1,0,12,4,1,0,0,Birmingham,Birmingham
E02001871,E02001875,12,0,0,0,7,0,0,5,0,0,0,0,Birmingham,Birmingham
E02001871,E02001876,108,0,0,1,39,0,0,61,5,1,1,0,Birmingham,Birmingham
E02001871,E02001877,13,0,0,0,3,0,0,9,1,0,0,0,Birmingham,Birmingham
E02001871,E02001878,41,0,0,0,11,0,0,23,3,1,3,0,Birmingham,Birmingham
E02001871,E02001880,30,0,0,0,6,0,0,14,0,0,10,0,Birmingham,Birmingham
E02001871,E02001881,17,0,0,0,2,0,0,14,0,0,1,0,Birmingham,Birmingham
E02001871,E02001882,15,0,0,0,3,1,0,7,2,0,2,0,Birmingham,Birmingham
E02001871,E02001883,38,0,0,0,5,1,0,21,3,1,7,0,Birmingham,Birmingham
E02001871,E02001884,17,0,0,0,7,0,0,8,2,0,0,0,Birmingham,Birmingham
E02001871,E02001889,19,0,0,0,4,0,0,10,2,3,0,0,Birmingham,Birmingham
E02001871,E02001890,11,0,0,2,1,0,0,8,0,0,0,0,Birmingham,Birmingham
E02001871,E02001892,75,0,0,1,11,0,0,46,11,3,3,0,Birmingham,Birmingham
E02001871,E02001895,65,0,0,0,9,1,0,46,5,3,1,0,Birmingham,Birmingham
E02001871,E02001896,11,0,0,0,1,0,0,8,2,0,0,0,Birmingham,Birmingham
E02001871,E02001897,17,0,0,0,2,0,1,13,1,0,0,0,Birmingham,Birmingham
E02001871,E02001904,39,0,0,0,5,0,1,30,0,1,1,1,Birmingham,Birmingham
E02001871,E02001907,37,0,0,0,6,0,0,28,3,0,0,0,Birmingham,Birmingham
E02001871,E02001916,11,0,0,0,0,0,0,9,0,2,0,0,Birmingham,Birmingham
E02001871,E02002081,25,0,0,0,1,0,0,11,4,0,9,0,Birmingham,Birmingham
E02001871,E02002083,23,0,0,0,6,0,0,12,3,1,1,0,Birmingham,Birmingham
E02001871,E02002084,12,0,0,0,2,1,0,6,0,0,3,0,Birmingham,Birmingham
E02001871,E02002086,26,0,0,0,9,1,0,12,4,0,0,0,Birmingham,Birmingham
E02001871,E02002087,13,0,0,0,4,0,0,8,0,0,1,0,Birmingham,Birmingham
E02001871,E02002089,101,0,0,4,17,0,1,70,5,2,2,0,Birmingham,Birmingham
E02001871,E02006896,50,0,0,1,25,0,0,18,6,0,0,0,Birmingham,Birmingham
E02001871,E02006897,18,0,0,0,7,0,0,10,1,0,0,0,Birmingham,Birmingham
E02001871,E02006898,22,0,0,0,6,0,2,11,0,1,2,0,Birmingham,Birmingham
E02001871,E02006899,154,0,0,14,85,0,0,37,11,2,4,1,Birmingham,Birmingham
E02001871,E02006900,31,0,0,0,15,1,0,15,0,0,0,0,Birmingham,Birmingham
E02001871,E02006901,20,0,0,0,5,0,0,14,0,0,1,0,Birmingham,Birmingham
E02001872,E02001851,11,0,0,0,1,0,0,6,0,2,2,0,Birmingham,Birmingham
E02001872,E02001854,61,0,0,0,11,0,0,32,11,4,3,0,Birmingham,Birmingham
E02001872,E02001855,58,0,0,0,11,0,0,38,4,4,1,0,Birmingham,Birmingham
E02001872,E02001857,15,0,0,0,2,0,0,10,2,1,0,0,Birmingham,Birmingham
E02001872,E02001859,14,0,0,0,3,0,0,10,1,0,0,0,Birmingham,Birmingham
E02001872,E02001863,18,0,0,0,1,0,0,13,4,0,0,0,Birmingham,Birmingham
E02001872,E02001868,23,0,0,0,6,0,0,14,3,0,0,0,Birmingham,Birmingham
E02001872,E02001869,48,0,0,0,14,1,0,27,6,0,0,0,Birmingham,Birmingham
E02001872,E02001870,14,0,0,0,3,0,0,10,0,0,1,0,Birmingham,Birmingham
E02001872,E02001871,28,0,0,2,1,0,0,15,3,0,7,0,Birmingham,Birmingham
E02001872,E02001872,160,0,0,0,12,0,2,54,4,2,86,0,Birmingham,Birmingham
E02001872,E02001873,11,0,0,0,2,0,2,7,0,0,0,0,Birmingham,Birmingham
E02001872,E02001875,15,0,0,0,5,0,0,9,0,0,1,0,Birmingham,Birmingham
E02001872,E02001876,69,0,0,1,20,0,0,41,5,2,0,0,Birmingham,Birmingham
E02001872,E02001878,55,0,0,1,13,0,1,33,5,0,2,0,Birmingham,Birmingham
E02001872,E02001880,15,0,0,0,3,0,2,5,0,0,5,0,Birmingham,Birmingham
E02001872,E02001881,14,0,0,0,3,0,0,11,0,0,0,0,Birmingham,Birmingham
E02001872,E02001882,21,0,2,1,6,0,0,9,1,0,2,0,Birmingham,Birmingham
E02001872,E02001883,36,0,0,0,3,2,0,25,4,1,1,0,Birmingham,Birmingham
E02001872,E02001884,19,0,0,0,6,1,0,10,2,0,0,0,Birmingham,Birmingham
E02001872,E02001889,16,0,0,0,4,0,0,10,2,0,0,0,Birmingham,Birmingham
E02001872,E02001890,16,0,0,0,5,0,0,11,0,0,0,0,Birmingham,Birmingham
E02001872,E02001892,36,0,0,0,5,3,0,25,3,0,0,0,Birmingham,Birmingham
E02001872,E02001895,43,0,0,0,9,3,1,25,3,1,1,0,Birmingham,Birmingham
E02001872,E02001896,17,0,0,0,4,0,0,12,1,0,0,0,Birmingham,Birmingham
E02001872,E02001897,11,0,0,0,1,0,0,8,2,0,0,0,Birmingham,Birmingham
E02001872,E02001904,45,0,0,0,8,0,0,36,1,0,0,0,Birmingham,Birmingham
E02001872,E02001907,27,0,0,0,6,0,1,18,1,0,1,0,Birmingham,Birmingham
E02001872,E02002081,32,0,0,0,1,3,0,11,3,1,13,0,Birmingham,Birmingham
E02001872,E02002083,31,0,0,0,3,0,0,14,1,0,13,0,Birmingham,Birmingham
E02001872,E02002084,19,0,0,0,0,0,0,14,2,0,3,0,Birmingham,Birmingham
E02001872,E02002085,12,0,0,0,0,0,1,8,3,0,0,0,Birmingham,Birmingham
E02001872,E02002086,56,0,0,0,20,1,0,30,4,1,0,0,Birmingham,Birmingham
E02001872,E02002089,124,0,0,3,20,1,0,88,8,3,1,0,Birmingham,Birmingham
E02001872,E02006895,16,0,0,0,4,0,0,12,0,0,0,0,Birmingham,Birmingham
E02001872,E02006896,40,0,0,0,19,0,0,18,2,0,1,0,Birmingham,Birmingham
E02001872,E02006897,13,0,0,1,5,1,0,6,0,0,0,0,Birmingham,Birmingham
E02001872,E02006898,38,0,0,2,7,0,1,23,2,0,3,0,Birmingham,Birmingham
E02001872,E02006899,125,0,0,6,75,0,1,38,1,2,2,0,Birmingham,Birmingham
E02001872,E02006900,25,0,0,0,7,0,0,14,3,0,1,0,Birmingham,Birmingham
E02001872,E02006901,16,0,0,0,3,0,1,10,0,2,0,0,Birmingham,Birmingham
E02001873,E02001850,21,0,0,1,11,0,0,7,1,0,1,0,Birmingham,Birmingham
E02001873,E02001854,28,0,1,0,6,1,0,18,0,1,1,0,Birmingham,Birmingham
E02001873,E02001855,22,0,0,0,5,0,0,11,1,1,2,2,Birmingham,Birmingham
E02001873,E02001857,20,0,0,0,2,0,0,13,4,0,0,1,Birmingham,Birmingham
E02001873,E02001858,18,0,0,0,7,2,0,5,2,0,2,0,Birmingham,Birmingham
E02001873,E02001859,54,0,0,0,23,0,0,25,2,0,3,1,Birmingham,Birmingham
E02001873,E02001862,36,0,1,0,9,1,0,10,4,0,11,0,Birmingham,Birmingham
E02001873,E02001863,23,0,0,0,8,1,0,13,1,0,0,0,Birmingham,Birmingham
E02001873,E02001865,109,0,0,1,22,1,0,29,1,0,55,0,Birmingham,Birmingham
E02001873,E02001866,25,0,0,0,4,0,0,14,0,0,6,1,Birmingham,Birmingham
E02001873,E02001867,20,0,0,0,6,0,0,10,1,0,3,0,Birmingham,Birmingham
E02001873,E02001869,35,0,0,0,15,1,0,17,2,0,0,0,Birmingham,Birmingham
E02001873,E02001873,214,0,2,6,33,1,1,53,9,1,108,0,Birmingham,Birmingham
E02001873,E02001874,15,0,4,0,5,0,0,5,1,0,0,0,Birmingham,Birmingham
E02001873,E02001875,117,0,5,2,19,0,0,36,2,6,46,1,Birmingham,Birmingham
E02001873,E02001876,154,0,5,0,70,0,0,60,4,4,9,2,Birmingham,Birmingham
E02001873,E02001877,12,0,0,0,5,0,0,5,2,0,0,0,Birmingham,Birmingham
E02001873,E02001878,22,0,0,1,13,0,0,7,1,0,0,0,Birmingham,Birmingham
E02001873,E02001879,55,0,0,0,12,2,0,16,3,2,20,0,Birmingham,Birmingham
E02001873,E02001884,15,0,0,0,3,0,0,10,0,1,1,0,Birmingham,Birmingham
E02001873,E02001886,20,0,0,0,6,1,0,7,2,0,4,0,Birmingham,Birmingham
E02001873,E02001890,40,0,0,0,18,0,0,13,5,1,3,0,Birmingham,Birmingham
E02001873,E02001896,13,0,0,0,3,0,0,9,0,1,0,0,Birmingham,Birmingham
E02001873,E02001897,35,0,1,0,5,2,0,20,2,1,4,0,Birmingham,Birmingham
E02001873,E02001900,23,0,1,1,9,1,0,9,0,1,1,0,Birmingham,Birmingham
E02001873,E02001901,12,0,0,1,8,0,0,3,0,0,0,0,Birmingham,Birmingham
E02001873,E02001903,22,0,0,0,6,1,0,10,0,0,5,0,Birmingham,Birmingham
E02001873,E02001904,31,0,0,0,9,0,1,18,3,0,0,0,Birmingham,Birmingham
E02001873,E02001905,23,0,0,0,10,0,0,11,0,1,1,0,Birmingham,Birmingham
E02001873,E02001906,13,0,0,0,11,0,0,0,1,0,0,1,Birmingham,Birmingham
E02001873,E02001909,11,0,0,0,4,1,0,4,0,0,2,0,Birmingham,Birmingham
E02001873,E02001913,21,0,0,0,10,0,0,9,2,0,0,0,Birmingham,Birmingham
E02001873,E02001918,14,0,1,0,6,0,0,6,0,0,1,0,Birmingham,Birmingham
E02001873,E02001922,14,0,0,0,4,0,0,9,1,0,0,0,Birmingham,Birmingham
E02001873,E02001923,11,0,0,1,3,0,0,4,1,1,1,0,Birmingham,Birmingham
E02001873,E02002089,37,0,0,12,6,0,0,18,1,0,0,0,Birmingham,Birmingham
E02001873,E02006895,19,0,0,0,12,0,0,6,0,0,1,0,Birmingham,Birmingham
E02001873,E02006896,137,0,4,4,68,1,1,37,8,4,9,1,Birmingham,Birmingham
E02001873,E02006897,61,0,3,0,18,4,0,24,6,0,6,0,Birmingham,Birmingham
E02001873,E02006898,74,0,4,3,28,1,1,26,0,1,10,0,Birmingham,Birmingham
E02001873,E02006899,241,0,17,4,124,2,1,43,15,4,30,1,Birmingham,Birmingham
E02001873,E02006900,34,0,0,1,15,0,0,12,4,1,1,0,Birmingham,Birmingham
E02001873,E02006901,27,0,3,0,6,0,1,13,2,0,2,0,Birmingham,Birmingham
E02001874,E02001849,13,0,0,0,2,0,0,8,2,0,0,1,Birmingham,Birmingham
E02001874,E02001854,42,0,0,0,4,0,0,32,5,0,1,0,Birmingham,Birmingham
E02001874,E02001855,11,0,0,0,1,0,0,8,1,1,0,0,Birmingham,Birmingham
E02001874,E02001856,17,0,0,1,2,0,0,10,0,1,3,0,Birmingham,Birmingham
E02001874,E02001859,18,0,0,0,3,0,0,11,1,1,2,0,Birmingham,Birmingham
E02001874,E02001863,17,0,0,0,1,0,0,14,1,0,1,0,Birmingham,Birmingham
E02001874,E02001868,16,0,0,0,3,0,0,8,2,0,3,0,Birmingham,Birmingham
E02001874,E02001869,49,0,0,0,9,3,0,23,3,3,8,0,Birmingham,Birmingham
E02001874,E02001870,58,0,0,1,12,0,0,22,1,0,21,1,Birmingham,Birmingham
E02001874,E02001874,102,0,0,1,12,1,0,30,6,2,50,0,Birmingham,Birmingham
E02001874,E02001876,110,0,0,2,52,0,0,47,4,1,2,2,Birmingham,Birmingham
E02001874,E02001877,61,0,0,0,5,0,0,31,2,0,23,0,Birmingham,Birmingham
E02001874,E02001878,57,0,0,0,8,0,0,26,4,0,19,0,Birmingham,Birmingham
E02001874,E02001879,17,0,0,0,3,0,0,11,1,0,2,0,Birmingham,Birmingham
E02001874,E02001881,28,0,0,0,3,0,0,12,3,0,10,0,Birmingham,Birmingham
E02001874,E02001882,27,0,0,0,7,2,0,17,0,0,1,0,Birmingham,Birmingham
E02001874,E02001884,42,0,0,0,6,1,0,24,3,0,7,1,Birmingham,Birmingham
E02001874,E02001892,27,0,0,1,8,2,0,9,5,0,2,0,Birmingham,Birmingham
E02001874,E02001895,15,0,0,0,1,0,0,10,2,0,2,0,Birmingham,Birmingham
E02001874,E02001896,14,0,0,0,0,0,0,13,1,0,0,0,Birmingham,Birmingham
E02001874,E02001897,18,0,0,0,9,0,0,8,0,0,1,0,Birmingham,Birmingham
E02001874,E02001904,39,0,1,0,10,2,0,24,2,0,0,0,Birmingham,Birmingham
E02001874,E02001905,18,0,0,0,2,0,0,9,4,0,2,1,Birmingham,Birmingham
E02001874,E02001907,16,0,0,0,6,0,0,10,0,0,0,0,Birmingham,Birmingham
E02001874,E02001908,13,0,0,0,5,0,0,6,2,0,0,0,Birmingham,Birmingham
E02001874,E02002089,24,0,0,0,7,0,0,15,0,1,1,0,Birmingham,Birmingham
E02001874,E02006895,11,0,0,0,4,1,0,6,0,0,0,0,Birmingham,Birmingham
E02001874,E02006896,64,0,0,0,35,1,0,18,4,1,4,1,Birmingham,Birmingham
E02001874,E02006897,31,0,0,0,9,0,0,18,2,0,2,0,Birmingham,Birmingham
E02001874,E02006898,16,0,0,0,10,0,0,6,0,0,0,0,Birmingham,Birmingham
E02001874,E02006899,71,0,0,1,46,1,0,18,2,0,3,0,Birmingham,Birmingham
E02001874,E02006900,68,0,0,0,17,0,0,40,7,1,3,0,Birmingham,Birmingham
E02001874,E02006901,26,0,0,0,8,0,0,12,3,2,1,0,Birmingham,Birmingham
E02001875,E02001850,16,0,0,1,6,0,0,8,1,0,0,0,Birmingham,Birmingham
E02001875,E02001854,20,0,0,0,4,0,0,15,1,0,0,0,Birmingham,Birmingham
E02001875,E02001855,13,0,0,1,3,0,0,5,4,0,0,0,Birmingham,Birmingham
E02001875,E02001857,12,0,0,0,6,0,0,6,0,0,0,0,Birmingham,Birmingham
E02001875,E02001859,54,0,0,1,21,0,0,28,1,0,3,0,Birmingham,Birmingham
E02001875,E02001863,25,0,0,0,2,0,0,13,2,0,8,0,Birmingham,Birmingham
E02001875,E02001865,27,0,0,0,5,1,0,11,3,4,3,0,Birmingham,Birmingham
E02001875,E02001866,31,0,0,0,2,0,0,6,1,0,22,0,Birmingham,Birmingham
E02001875,E02001867,37,0,0,0,6,0,0,11,3,1,16,0,Birmingham,Birmingham
E02001875,E02001869,39,0,0,1,20,0,0,15,0,3,0,0,Birmingham,Birmingham
E02001875,E02001873,61,0,0,0,6,1,0,22,3,2,27,0,Birmingham,Birmingham
E02001875,E02001875,89,0,1,0,7,5,0,18,3,0,55,0,Birmingham,Birmingham
E02001875,E02001876,166,0,1,1,37,1,0,50,7,5,64,0,Birmingham,Birmingham
E02001875,E02001878,23,0,0,0,7,4,0,9,2,1,0,0,Birmingham,Birmingham
E02001875,E02001879,23,0,0,0,5,0,0,8,2,0,8,0,Birmingham,Birmingham
E02001875,E02001886,13,0,0,0,6,0,0,4,3,0,0,0,Birmingham,Birmingham
E02001875,E02001889,13,0,0,0,1,0,0,9,0,0,3,0,Birmingham,Birmingham
E02001875,E02001890,38,0,0,1,14,0,0,10,1,1,10,1,Birmingham,Birmingham
E02001875,E02001892,14,0,0,0,4,0,0,7,2,0,1,0,Birmingham,Birmingham
E02001875,E02001896,12,0,0,1,5,0,0,6,0,0,0,0,Birmingham,Birmingham
E02001875,E02001897,20,0,0,0,5,0,0,15,0,0,0,0,Birmingham,Birmingham
E02001875,E02001900,17,0,0,0,6,0,0,4,0,0,7,0,Birmingham,Birmingham
E02001875,E02001904,18,0,0,1,10,0,0,4,1,0,2,0,Birmingham,Birmingham
E02001875,E02001905,18,0,0,5,0,0,0,10,1,0,2,0,Birmingham,Birmingham
E02001875,E02001913,25,0,0,0,14,0,0,11,0,0,0,0,Birmingham,Birmingham
E02001875,E02001918,15,0,0,1,5,0,0,8,0,0,0,1,Birmingham,Birmingham
E02001875,E02001923,11,0,0,1,0,0,0,9,0,0,1,0,Birmingham,Birmingham
E02001875,E02002089,35,0,0,5,17,0,0,10,1,1,0,1,Birmingham,Birmingham
E02001875,E02006895,29,0,0,2,5,1,1,9,1,0,10,0,Birmingham,Birmingham
E02001875,E02006896,65,0,0,0,23,1,0,18,5,1,17,0,Birmingham,Birmingham
E02001875,E02006897,53,0,0,0,16,2,0,14,2,0,19,0,Birmingham,Birmingham
E02001875,E02006898,87,0,1,2,8,0,0,22,1,0,53,0,Birmingham,Birmingham
E02001875,E02006899,334,0,1,5,81,3,1,44,4,2,193,0,Birmingham,Birmingham
E02001875,E02006900,21,0,0,1,4,0,0,12,1,0,3,0,Birmingham,Birmingham
E02001875,E02006901,16,0,0,0,5,0,0,9,0,0,2,0,Birmingham,Birmingham
E02001876,E02001850,24,0,0,2,12,0,0,7,0,0,3,0,Birmingham,Birmingham
E02001876,E02001854,21,0,0,0,13,0,0,6,1,0,1,0,Birmingham,Birmingham
E02001876,E02001859,51,0,0,1,24,0,0,18,2,2,4,0,Birmingham,Birmingham
E02001876,E02001863,33,0,0,0,9,0,0,8,0,1,14,1,Birmingham,Birmingham
E02001876,E02001865,12,0,0,0,6,0,0,5,0,1,0,0,Birmingham,Birmingham
E02001876,E02001866,15,0,0,0,2,0,0,6,0,1,6,0,Birmingham,Birmingham
E02001876,E02001867,28,0,0,0,9,0,0,6,0,1,12,0,Birmingham,Birmingham
E02001876,E02001869,28,0,0,1,9,1,0,8,0,4,5,0,Birmingham,Birmingham
E02001876,E02001873,23,0,0,1,10,1,0,6,1,2,2,0,Birmingham,Birmingham
E02001876,E02001875,31,0,0,0,7,1,0,11,2,1,9,0,Birmingham,Birmingham
E02001876,E02001876,412,0,0,14,51,1,0,59,6,11,266,4,Birmingham,Birmingham
E02001876,E02001878,38,0,0,0,3,8,0,7,5,0,15,0,Birmingham,Birmingham
E02001876,E02001879,11,0,0,0,5,0,0,3,2,0,1,0,Birmingham,Birmingham
E02001876,E02001890,31,0,0,0,20,0,0,4,3,0,4,0,Birmingham,Birmingham
E02001876,E02001892,15,0,0,0,5,0,0,10,0,0,0,0,Birmingham,Birmingham
E02001876,E02001896,15,0,0,0,5,0,0,10,0,0,0,0,Birmingham,Birmingham
E02001876,E02001897,36,0,0,0,14,0,0,16,3,0,3,0,Birmingham,Birmingham
E02001876,E02001904,20,0,1,0,6,0,0,8,1,3,1,0,Birmingham,Birmingham
E02001876,E02001905,20,0,0,5,3,0,0,4,0,0,8,0,Birmingham,Birmingham
E02001876,E02001913,14,0,0,1,6,0,0,4,1,0,2,0,Birmingham,Birmingham
E02001876,E02002089,23,0,0,10,5,0,0,3,3,0,2,0,Birmingham,Birmingham
E02001876,E02006895,29,0,0,0,3,1,0,7,2,0,16,0,Birmingham,Birmingham
E02001876,E02006896,184,0,1,5,26,0,0,19,2,6,125,0,Birmingham,Birmingham
E02001876,E02006897,51,0,0,1,16,1,0,11,2,0,20,0,Birmingham,Birmingham
E02001876,E02006898,62,0,0,1,8,3,0,11,1,0,38,0,Birmingham,Birmingham
E02001876,E02006899,244,0,1,11,40,3,0,28,3,0,157,1,Birmingham,Birmingham
E02001876,E02006900,52,0,0,0,21,0,0,9,0,1,21,0,Birmingham,Birmingham
E02001877,E02001854,29,0,0,0,2,1,0,19,4,0,3,0,Birmingham,Birmingham
E02001877,E02001855,15,0,0,0,7,0,0,7,0,0,1,0,Birmingham,Birmingham
E02001877,E02001857,15,0,0,0,8,1,0,5,0,0,1,0,Birmingham,Birmingham
E02001877,E02001859,19,0,0,0,4,1,0,12,0,0,0,2,Birmingham,Birmingham
E02001877,E02001863,21,0,0,0,1,0,0,16,0,0,4,0,Birmingham,Birmingham
E02001877,E02001869,30,0,0,0,13,0,0,11,1,1,4,0,Birmingham,Birmingham
E02001877,E02001870,47,0,0,0,7,0,0,19,5,1,15,0,Birmingham,Birmingham
E02001877,E02001873,15,0,0,0,4,0,0,10,0,0,1,0,Birmingham,Birmingham
E02001877,E02001874,64,0,0,0,5,1,0,16,7,0,35,0,Birmingham,Birmingham
E02001877,E02001876,83,0,0,1,30,1,0,41,4,2,2,2,Birmingham,Birmingham
E02001877,E02001877,149,0,0,0,13,2,0,41,11,1,81,0,Birmingham,Birmingham
E02001877,E02001878,82,0,0,0,9,3,0,35,7,1,25,2,Birmingham,Birmingham
E02001877,E02001881,21,0,1,0,2,0,0,9,1,0,8,0,Birmingham,Birmingham
E02001877,E02001882,23,0,0,0,5,2,0,15,0,0,1,0,Birmingham,Birmingham
E02001877,E02001884,66,0,0,0,7,0,0,38,3,1,16,1,Birmingham,Birmingham
E02001877,E02001889,22,0,0,0,3,1,0,11,2,1,4,0,Birmingham,Birmingham
E02001877,E02001890,14,0,0,0,7,0,0,6,1,0,0,0,Birmingham,Birmingham
E02001877,E02001892,30,0,0,0,3,0,0,20,4,0,3,0,Birmingham,Birmingham
E02001877,E02001895,23,0,0,0,4,0,0,16,3,0,0,0,Birmingham,Birmingham
E02001877,E02001896,32,0,0,0,10,0,0,21,0,0,1,0,Birmingham,Birmingham
E02001877,E02001897,29,0,0,0,7,0,0,18,3,0,1,0,Birmingham,Birmingham
E02001877,E02001903,12,0,0,0,0,0,0,9,2,0,1,0,Birmingham,Birmingham
E02001877,E02001904,31,0,0,0,6,1,0,21,3,0,0,0,Birmingham,Birmingham
E02001877,E02001907,12,0,0,0,5,0,0,5,0,0,2,0,Birmingham,Birmingham
E02001877,E02001909,12,0,0,0,2,0,0,7,0,0,3,0,Birmingham,Birmingham
E02001877,E02002089,23,0,0,1,4,1,0,14,1,1,1,0,Birmingham,Birmingham
E02001877,E02006895,13,0,0,0,7,0,0,5,0,0,1,0,Birmingham,Birmingham
