Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02001044,E02001055,14,0,0,0,1,0,0,12,1,0,0,0,Manchester,Manchester
E02001044,E02001059,14,0,0,0,2,1,0,10,0,0,1,0,Manchester,Manchester
E02001044,E02001062,36,0,8,1,3,0,3,17,4,0,0,0,Manchester,Manchester
E02001044,E02001063,16,0,0,0,5,0,0,10,1,0,0,0,Manchester,Manchester
E02001044,E02001066,25,0,2,1,5,0,0,16,0,1,0,0,Manchester,Manchester
E02001044,E02001259,14,0,0,1,0,0,0,12,1,0,0,0,Manchester,Manchester
E02001044,E02006902,170,0,49,1,37,0,4,65,10,1,3,0,Manchester,Manchester
E02001044,E02006912,98,0,35,0,19,0,1,33,6,2,2,0,Manchester,Manchester
E02001044,E02006913,46,0,0,0,9,0,0,30,3,2,2,0,Manchester,Manchester
E02001044,E02006914,34,0,9,0,6,0,0,16,1,1,0,1,Manchester,Manchester
E02001044,E02006915,59,0,0,0,5,0,0,49,3,0,2,0,Manchester,Manchester
E02001044,E02006917,72,0,20,1,12,1,2,27,5,2,2,0,Manchester,Manchester
E02001045,E02001045,236,0,3,1,20,2,1,78,17,0,113,1,Manchester,Manchester
E02001045,E02001046,71,0,3,0,11,2,0,35,4,0,15,1,Manchester,Manchester
E02001045,E02001047,24,0,0,0,2,2,0,14,3,0,3,0,Manchester,Manchester
E02001045,E02001048,43,0,1,0,9,1,0,14,2,0,16,0,Manchester,Manchester
E02001045,E02001050,150,0,0,0,40,1,0,74,14,6,14,1,Manchester,Manchester
E02001045,E02001051,23,0,0,0,5,0,0,13,4,0,1,0,Manchester,Manchester
E02001045,E02001052,57,0,0,0,19,3,0,26,2,2,4,1,Manchester,Manchester
E02001045,E02001053,32,0,0,0,11,1,0,14,5,0,1,0,Manchester,Manchester
E02001045,E02001055,47,0,0,0,3,0,1,29,8,5,1,0,Manchester,Manchester
E02001045,E02001057,16,0,0,3,2,0,0,9,2,0,0,0,Manchester,Manchester
E02001045,E02001059,44,0,0,0,4,2,0,28,3,3,4,0,Manchester,Manchester
E02001045,E02001062,56,0,1,0,10,0,3,35,3,1,3,0,Manchester,Manchester
E02001045,E02001063,18,0,0,1,4,0,0,11,2,0,0,0,Manchester,Manchester
E02001045,E02001064,26,0,0,0,8,1,0,13,1,1,2,0,Manchester,Manchester
E02001045,E02001066,33,0,2,0,13,0,0,16,2,0,0,0,Manchester,Manchester
E02001045,E02001259,15,0,1,0,2,0,1,10,1,0,0,0,Manchester,Manchester
E02001045,E02006902,218,0,17,2,98,0,1,79,16,2,3,0,Manchester,Manchester
E02001045,E02006912,108,0,4,1,35,0,1,56,5,1,3,2,Manchester,Manchester
E02001045,E02006913,57,0,0,0,17,2,0,34,2,1,1,0,Manchester,Manchester
E02001045,E02006914,25,0,2,0,10,1,0,10,0,0,2,0,Manchester,Manchester
E02001045,E02006915,25,0,0,0,4,0,0,13,4,2,2,0,Manchester,Manchester
E02001045,E02006917,58,0,3,1,22,0,0,24,4,2,2,0,Manchester,Manchester
E02001046,E02001042,12,0,0,1,4,0,1,5,1,0,0,0,Manchester,Manchester
E02001046,E02001045,107,0,1,0,2,5,2,37,3,1,55,1,Manchester,Manchester
E02001046,E02001046,153,0,1,1,21,6,0,56,4,1,63,0,Manchester,Manchester
E02001046,E02001047,57,0,0,0,8,0,0,24,0,1,24,0,Manchester,Manchester
E02001046,E02001048,19,0,0,0,0,4,0,11,4,0,0,0,Manchester,Manchester
E02001046,E02001049,13,0,0,0,4,1,0,6,1,0,1,0,Manchester,Manchester
E02001046,E02001050,234,0,0,0,34,12,1,99,24,1,62,1,Manchester,Manchester
E02001046,E02001051,42,0,0,0,5,1,0,23,5,1,7,0,Manchester,Manchester
E02001046,E02001052,79,0,0,1,22,0,0,37,6,2,10,1,Manchester,Manchester
E02001046,E02001053,34,0,0,0,4,0,0,22,3,0,5,0,Manchester,Manchester
E02001046,E02001055,46,0,0,0,9,0,2,23,10,1,1,0,Manchester,Manchester
E02001046,E02001056,11,0,0,0,1,0,0,5,1,0,4,0,Manchester,Manchester
E02001046,E02001057,25,0,0,0,9,0,0,15,0,0,1,0,Manchester,Manchester
E02001046,E02001059,64,0,0,0,15,0,0,35,9,1,4,0,Manchester,Manchester
E02001046,E02001061,18,0,0,0,2,0,0,10,3,0,3,0,Manchester,Manchester
E02001046,E02001062,63,0,0,0,21,0,0,37,1,2,2,0,Manchester,Manchester
E02001046,E02001063,12,0,0,0,3,1,0,6,1,1,0,0,Manchester,Manchester
E02001046,E02001064,31,0,0,0,4,0,1,26,0,0,0,0,Manchester,Manchester
E02001046,E02001066,45,0,1,0,11,0,0,29,3,0,1,0,Manchester,Manchester
E02001046,E02001070,12,0,0,0,4,0,0,6,0,1,1,0,Manchester,Manchester
E02001046,E02001262,14,0,0,0,3,0,0,9,1,0,1,0,Manchester,Manchester
E02001046,E02006902,266,0,4,0,141,0,0,92,18,5,6,0,Manchester,Manchester
E02001046,E02006912,167,0,0,2,66,2,2,65,14,2,14,0,Manchester,Manchester
E02001046,E02006913,97,0,1,0,31,3,0,40,4,9,9,0,Manchester,Manchester
E02001046,E02006914,39,0,3,0,18,0,0,11,7,0,0,0,Manchester,Manchester
E02001046,E02006915,35,0,0,0,5,0,0,17,3,3,7,0,Manchester,Manchester
E02001046,E02006917,88,0,1,3,47,0,0,18,8,4,7,0,Manchester,Manchester
E02001047,E02001045,49,0,0,0,3,3,1,28,3,2,8,1,Manchester,Manchester
E02001047,E02001046,61,0,0,0,7,2,0,30,7,1,14,0,Manchester,Manchester
E02001047,E02001047,175,0,0,2,22,1,1,52,7,3,84,3,Manchester,Manchester
E02001047,E02001049,55,0,0,0,12,2,0,12,6,0,23,0,Manchester,Manchester
E02001047,E02001050,166,0,0,0,54,1,0,84,16,2,9,0,Manchester,Manchester
E02001047,E02001051,85,0,0,0,16,0,0,41,9,1,18,0,Manchester,Manchester
E02001047,E02001052,57,0,0,2,12,2,2,30,4,1,4,0,Manchester,Manchester
E02001047,E02001053,30,0,0,0,7,1,0,17,4,0,1,0,Manchester,Manchester
E02001047,E02001055,64,0,0,0,7,1,1,39,9,2,5,0,Manchester,Manchester
E02001047,E02001057,29,0,0,0,5,0,0,20,2,1,1,0,Manchester,Manchester
E02001047,E02001059,74,0,0,0,13,0,0,52,6,0,3,0,Manchester,Manchester
E02001047,E02001061,33,0,0,0,6,0,0,23,3,1,0,0,Manchester,Manchester
E02001047,E02001062,73,0,0,0,22,0,3,40,4,1,3,0,Manchester,Manchester
E02001047,E02001063,24,0,1,0,8,0,1,11,3,0,0,0,Manchester,Manchester
E02001047,E02001064,41,0,0,0,2,0,0,33,4,0,2,0,Manchester,Manchester
E02001047,E02001066,49,0,0,0,17,0,0,26,5,0,1,0,Manchester,Manchester
E02001047,E02001070,24,0,1,1,5,0,0,15,1,1,0,0,Manchester,Manchester
E02001047,E02001259,30,0,1,0,7,0,0,15,5,1,1,0,Manchester,Manchester
E02001047,E02006902,270,0,0,8,126,1,2,94,22,8,9,0,Manchester,Manchester
E02001047,E02006912,161,0,0,3,70,4,1,62,15,4,1,1,Manchester,Manchester
E02001047,E02006913,71,0,0,1,15,6,2,36,5,2,4,0,Manchester,Manchester
E02001047,E02006914,48,0,0,0,29,0,0,18,1,0,0,0,Manchester,Manchester
E02001047,E02006915,28,0,0,1,1,0,0,22,1,2,1,0,Manchester,Manchester
E02001047,E02006917,83,0,2,3,28,0,0,35,8,1,6,0,Manchester,Manchester
E02001048,E02001041,19,0,5,0,0,1,0,11,1,0,1,0,Manchester,Manchester
E02001048,E02001042,17,0,6,0,0,0,0,6,0,2,1,2,Manchester,Manchester
E02001048,E02001044,29,0,1,0,2,0,0,14,0,1,11,0,Manchester,Manchester
E02001048,E02001045,41,0,0,0,5,3,0,21,1,1,10,0,Manchester,Manchester
E02001048,E02001046,43,0,6,0,3,1,0,23,0,0,10,0,Manchester,Manchester
E02001048,E02001047,16,0,0,0,5,1,0,9,1,0,0,0,Manchester,Manchester
E02001048,E02001048,75,0,5,0,8,1,0,35,2,2,22,0,Manchester,Manchester
E02001048,E02001050,171,0,0,2,17,3,0,69,11,9,58,2,Manchester,Manchester
E02001048,E02001052,201,0,5,1,14,4,0,88,12,6,70,1,Manchester,Manchester
E02001048,E02001053,13,0,0,0,0,0,0,12,0,0,1,0,Manchester,Manchester
E02001048,E02001055,31,0,1,0,3,0,0,20,3,0,4,0,Manchester,Manchester
E02001048,E02001057,20,0,6,1,0,1,0,11,1,0,0,0,Manchester,Manchester
E02001048,E02001059,32,0,0,0,5,0,0,22,3,0,2,0,Manchester,Manchester
E02001048,E02001062,69,0,10,1,8,0,2,40,3,3,2,0,Manchester,Manchester
E02001048,E02001063,15,0,3,0,1,0,0,8,3,0,0,0,Manchester,Manchester
E02001048,E02001064,17,0,0,0,2,1,0,11,3,0,0,0,Manchester,Manchester
E02001048,E02001066,35,0,4,1,7,1,0,21,0,1,0,0,Manchester,Manchester
E02001048,E02001068,12,0,0,0,1,0,0,9,0,1,1,0,Manchester,Manchester
E02001048,E02001070,11,0,1,0,1,0,0,9,0,0,0,0,Manchester,Manchester
E02001048,E02001073,11,0,3,0,0,0,1,5,0,0,2,0,Manchester,Manchester
E02001048,E02001089,12,0,1,0,0,0,0,9,1,0,1,0,Manchester,Manchester
E02001048,E02001259,22,0,6,0,1,0,0,14,1,0,0,0,Manchester,Manchester
E02001048,E02001262,11,0,5,0,1,0,0,5,0,0,0,0,Manchester,Manchester
E02001048,E02006902,217,0,70,4,49,2,0,70,12,5,3,2,Manchester,Manchester
E02001048,E02006912,132,0,38,1,18,1,0,42,4,6,22,0,Manchester,Manchester
E02001048,E02006913,104,0,7,0,12,6,1,55,8,3,12,0,Manchester,Manchester
E02001048,E02006914,32,0,8,0,4,0,0,15,4,0,1,0,Manchester,Manchester
E02001048,E02006915,96,0,2,0,17,0,0,48,5,9,15,0,Manchester,Manchester
E02001048,E02006917,72,0,23,3,9,1,0,27,5,1,3,0,Manchester,Manchester
E02001049,E02001045,13,0,0,0,3,0,0,8,1,0,1,0,Manchester,Manchester
E02001049,E02001046,29,0,0,0,4,1,0,16,8,0,0,0,Manchester,Manchester
E02001049,E02001047,68,0,0,0,2,1,0,30,0,1,34,0,Manchester,Manchester
E02001049,E02001049,176,0,0,1,22,1,2,79,11,2,57,1,Manchester,Manchester
E02001049,E02001050,123,0,0,0,27,0,0,67,23,0,6,0,Manchester,Manchester
E02001049,E02001051,70,0,0,0,7,2,0,44,6,2,9,0,Manchester,Manchester
E02001049,E02001052,35,0,0,0,7,0,1,25,2,0,0,0,Manchester,Manchester
E02001049,E02001053,49,0,0,0,11,3,0,28,3,0,4,0,Manchester,Manchester
E02001049,E02001055,156,0,0,0,13,0,1,101,11,8,21,1,Manchester,Manchester
E02001049,E02001056,19,0,0,0,3,0,0,9,1,2,4,0,Manchester,Manchester
E02001049,E02001057,31,0,0,0,6,0,1,19,5,0,0,0,Manchester,Manchester
E02001049,E02001059,79,0,0,0,11,2,0,57,6,2,0,1,Manchester,Manchester
E02001049,E02001061,25,0,0,0,4,0,0,17,2,1,1,0,Manchester,Manchester
E02001049,E02001062,91,0,0,0,18,0,3,64,5,1,0,0,Manchester,Manchester
E02001049,E02001063,25,0,0,0,3,1,1,14,1,2,3,0,Manchester,Manchester
E02001049,E02001064,35,0,0,0,4,0,1,30,0,0,0,0,Manchester,Manchester
E02001049,E02001066,49,0,0,0,8,0,1,35,3,0,2,0,Manchester,Manchester
E02001049,E02001067,11,0,0,0,1,0,0,10,0,0,0,0,Manchester,Manchester
E02001049,E02001070,18,0,0,0,2,0,0,14,2,0,0,0,Manchester,Manchester
E02001049,E02001073,11,0,0,0,2,0,0,4,1,0,4,0,Manchester,Manchester
E02001049,E02001259,25,0,0,0,3,0,2,17,2,0,1,0,Manchester,Manchester
E02001049,E02006902,274,0,1,7,120,1,1,107,28,5,4,0,Manchester,Manchester
E02001049,E02006912,149,0,1,2,55,0,2,72,15,0,1,1,Manchester,Manchester
E02001049,E02006913,86,0,1,0,15,6,2,53,6,2,1,0,Manchester,Manchester
E02001049,E02006914,53,0,0,2,18,0,1,24,7,0,1,0,Manchester,Manchester
E02001049,E02006915,24,0,0,0,1,0,0,18,4,1,0,0,Manchester,Manchester
E02001049,E02006917,87,0,1,3,38,0,0,35,6,2,2,0,Manchester,Manchester
E02001050,E02001045,14,0,0,0,3,0,0,7,0,0,4,0,Manchester,Manchester
E02001050,E02001046,34,0,0,0,10,0,0,11,3,0,10,0,Manchester,Manchester
E02001050,E02001047,12,0,0,0,5,0,0,4,2,0,1,0,Manchester,Manchester
E02001050,E02001048,12,0,0,0,4,0,0,3,0,0,5,0,Manchester,Manchester
E02001050,E02001049,18,0,0,0,4,0,0,11,0,2,1,0,Manchester,Manchester
E02001050,E02001050,256,0,2,0,29,7,0,74,13,3,126,2,Manchester,Manchester
E02001050,E02001051,32,0,0,0,1,0,0,12,0,0,19,0,Manchester,Manchester
E02001050,E02001052,84,0,1,1,16,0,0,21,3,0,41,1,Manchester,Manchester
E02001050,E02001053,35,0,0,0,8,0,0,7,2,1,17,0,Manchester,Manchester
E02001050,E02001055,40,0,0,0,10,0,1,19,6,1,3,0,Manchester,Manchester
E02001050,E02001057,21,0,0,0,4,0,0,16,0,0,0,1,Manchester,Manchester
E02001050,E02001059,31,0,0,0,5,2,0,17,2,0,5,0,Manchester,Manchester
E02001050,E02001061,20,0,0,0,3,0,0,13,2,0,2,0,Manchester,Manchester
E02001050,E02001062,65,0,4,0,24,0,0,31,2,2,2,0,Manchester,Manchester
E02001050,E02001063,13,0,1,0,6,0,1,5,0,0,0,0,Manchester,Manchester
E02001050,E02001064,19,0,0,0,6,0,0,10,1,0,2,0,Manchester,Manchester
E02001050,E02001066,35,0,2,0,13,0,0,12,2,0,6,0,Manchester,Manchester
E02001050,E02001070,12,0,0,1,5,0,0,4,0,1,1,0,Manchester,Manchester
E02001050,E02001259,16,0,1,0,3,0,0,6,3,2,1,0,Manchester,Manchester
E02001050,E02006902,284,0,18,1,146,0,2,82,16,6,11,2,Manchester,Manchester
E02001050,E02006912,149,0,6,2,61,0,1,46,9,5,19,0,Manchester,Manchester
E02001050,E02006913,70,0,4,0,16,1,0,37,1,2,9,0,Manchester,Manchester
E02001050,E02006914,23,0,0,1,12,0,0,9,1,0,0,0,Manchester,Manchester
E02001050,E02006915,35,0,0,1,4,1,0,21,6,0,2,0,Manchester,Manchester
E02001050,E02006917,72,0,2,3,35,1,0,19,5,3,4,0,Manchester,Manchester
E02001051,E02001046,37,0,0,0,3,2,0,24,5,1,2,0,Manchester,Manchester
E02001051,E02001047,47,0,0,0,8,0,0,16,9,0,13,1,Manchester,Manchester
E02001051,E02001049,62,0,0,0,8,2,0,34,4,1,13,0,Manchester,Manchester
E02001051,E02001050,206,0,0,0,23,4,1,103,14,3,58,0,Manchester,Manchester
E02001051,E02001051,191,0,1,0,25,3,0,57,8,1,96,0,Manchester,Manchester
E02001051,E02001052,50,0,1,0,11,0,0,31,7,0,0,0,Manchester,Manchester
E02001051,E02001053,52,0,0,0,11,1,0,24,3,0,13,0,Manchester,Manchester
E02001051,E02001055,135,0,0,1,15,10,0,66,21,3,19,0,Manchester,Manchester
E02001051,E02001057,38,0,0,0,14,0,0,19,3,0,2,0,Manchester,Manchester
E02001051,E02001059,64,0,0,0,11,1,0,39,11,0,2,0,Manchester,Manchester
E02001051,E02001061,26,0,0,0,4,1,0,15,3,3,0,0,Manchester,Manchester
E02001051,E02001062,72,0,0,0,27,0,0,37,6,1,1,0,Manchester,Manchester
E02001051,E02001063,21,0,0,0,6,0,0,13,1,0,1,0,Manchester,Manchester
E02001051,E02001064,20,0,0,0,7,0,0,10,2,0,1,0,Manchester,Manchester
E02001051,E02001065,14,0,0,0,3,0,0,11,0,0,0,0,Manchester,Manchester
E02001051,E02001066,38,0,0,0,14,0,0,19,4,1,0,0,Manchester,Manchester
E02001051,E02001070,17,0,0,0,4,0,0,7,4,2,0,0,Manchester,Manchester
E02001051,E02001082,12,0,0,0,7,0,0,4,0,0,1,0,Manchester,Manchester
E02001051,E02001259,12,0,0,0,3,0,0,9,0,0,0,0,Manchester,Manchester
E02001051,E02006902,282,0,0,1,175,1,2,70,19,5,9,0,Manchester,Manchester
E02001051,E02006912,169,0,0,1,79,0,2,66,9,6,4,2,Manchester,Manchester
E02001051,E02006913,86,0,1,1,25,4,2,35,8,3,7,0,Manchester,Manchester
E02001051,E02006914,44,0,0,0,25,1,0,9,5,3,1,0,Manchester,Manchester
E02001051,E02006915,34,0,0,0,5,1,0,24,1,1,2,0,Manchester,Manchester
E02001051,E02006917,58,0,0,0,28,0,1,17,8,0,4,0,Manchester,Manchester
E02001052,E02001044,14,0,0,1,1,0,0,2,1,0,9,0,Manchester,Manchester
E02001052,E02001046,13,0,0,0,3,0,0,8,1,0,1,0,Manchester,Manchester
E02001052,E02001048,15,0,1,0,2,0,0,6,0,1,5,0,Manchester,Manchester
E02001052,E02001050,84,0,1,1,13,3,1,30,6,2,27,0,Manchester,Manchester
E02001052,E02001051,14,0,1,0,2,0,0,9,2,0,0,0,Manchester,Manchester
E02001052,E02001052,358,0,9,1,23,7,0,108,14,3,190,3,Manchester,Manchester
E02001052,E02001053,15,0,1,0,3,1,0,5,0,4,1,0,Manchester,Manchester
E02001052,E02001055,18,0,2,0,3,0,0,10,1,1,1,0,Manchester,Manchester
E02001052,E02001057,33,0,1,0,6,0,0,20,5,0,1,0,Manchester,Manchester
E02001052,E02001059,36,0,0,1,11,0,1,21,0,0,1,1,Manchester,Manchester
E02001052,E02001061,15,0,0,0,4,0,0,8,1,0,2,0,Manchester,Manchester
E02001052,E02001062,80,0,9,3,23,0,0,31,4,2,7,1,Manchester,Manchester
E02001052,E02001063,12,0,3,0,2,0,0,6,0,0,1,0,Manchester,Manchester
E02001052,E02001064,26,0,0,0,4,2,0,15,3,0,2,0,Manchester,Manchester
E02001052,E02001066,26,0,2,1,7,0,0,15,1,0,0,0,Manchester,Manchester
E02001052,E02001068,12,0,0,0,4,0,0,8,0,0,0,0,Manchester,Manchester
E02001052,E02001070,17,0,0,0,4,0,0,12,0,0,1,0,Manchester,Manchester
E02001052,E02001071,15,0,0,0,6,0,0,6,1,0,1,1,Manchester,Manchester
E02001052,E02001072,11,0,0,0,5,0,0,5,0,1,0,0,Manchester,Manchester
E02001052,E02001073,14,0,0,0,3,0,0,6,1,0,4,0,Manchester,Manchester
E02001052,E02001082,12,0,1,0,3,0,0,6,0,2,0,0,Manchester,Manchester
E02001052,E02001083,18,0,0,0,2,1,0,14,1,0,0,0,Manchester,Manchester
E02001052,E02001089,12,0,0,0,2,0,0,8,0,0,2,0,Manchester,Manchester
E02001052,E02001259,17,0,3,0,3,0,0,10,1,0,0,0,Manchester,Manchester
E02001052,E02001262,14,0,4,0,1,0,0,7,2,0,0,0,Manchester,Manchester
E02001052,E02006902,318,0,65,7,93,2,1,96,16,8,24,6,Manchester,Manchester
E02001052,E02006912,206,0,43,1,53,5,0,67,16,5,12,4,Manchester,Manchester
E02001052,E02006913,207,0,2,1,29,1,1,96,11,4,60,2,Manchester,Manchester
E02001052,E02006914,38,0,6,0,15,2,0,10,1,1,3,0,Manchester,Manchester
E02001052,E02006915,222,0,4,0,22,4,1,100,14,3,70,4,Manchester,Manchester
E02001052,E02006917,75,0,13,0,27,3,0,14,8,4,6,0,Manchester,Manchester
E02001053,E02001046,27,0,0,0,9,1,0,7,4,0,6,0,Manchester,Manchester
E02001053,E02001047,24,0,0,0,6,2,0,10,2,0,4,0,Manchester,Manchester
E02001053,E02001049,19,0,0,0,7,0,0,9,1,0,2,0,Manchester,Manchester
E02001053,E02001050,157,0,1,0,24,6,2,31,8,5,80,0,Manchester,Manchester
E02001053,E02001051,66,0,0,0,7,2,0,16,2,1,38,0,Manchester,Manchester
E02001053,E02001052,42,0,1,0,9,1,1,21,3,0,6,0,Manchester,Manchester
E02001053,E02001053,127,0,0,0,18,0,0,32,4,2,71,0,Manchester,Manchester
E02001053,E02001055,95,0,0,0,14,5,0,32,6,7,30,1,Manchester,Manchester
E02001053,E02001057,32,0,0,0,10,0,0,11,0,1,10,0,Manchester,Manchester
E02001053,E02001059,75,0,0,0,18,5,2,36,7,4,3,0,Manchester,Manchester
E02001053,E02001061,25,0,0,0,7,0,0,12,1,2,3,0,Manchester,Manchester
E02001053,E02001062,45,0,0,0,14,0,0,21,1,4,5,0,Manchester,Manchester
E02001053,E02001063,24,0,0,0,12,0,0,8,2,1,1,0,Manchester,Manchester
E02001053,E02001064,37,0,0,0,12,1,0,13,4,2,5,0,Manchester,Manchester
E02001053,E02001066,28,0,0,0,15,1,0,8,0,4,0,0,Manchester,Manchester
E02001053,E02001070,21,0,0,0,9,0,0,11,0,0,1,0,Manchester,Manchester
E02001053,E02001089,12,0,0,0,3,0,0,7,0,0,1,1,Manchester,Manchester
E02001053,E02001259,16,0,1,1,1,0,0,6,1,3,2,1,Manchester,Manchester
E02001053,E02006902,258,0,0,4,147,5,1,59,15,7,19,1,Manchester,Manchester
E02001053,E02006912,145,0,0,1,83,1,1,45,3,5,6,0,Manchester,Manchester
E02001053,E02006913,90,0,0,0,28,3,0,34,5,3,17,0,Manchester,Manchester
E02001053,E02006914,37,0,0,0,16,1,0,11,2,4,3,0,Manchester,Manchester
E02001053,E02006915,33,0,0,0,5,1,0,19,4,1,3,0,Manchester,Manchester
E02001053,E02006917,61,0,0,1,32,1,0,18,3,0,6,0,Manchester,Manchester
E02001055,E02001049,18,0,0,0,2,0,0,8,1,2,5,0,Manchester,Manchester
